# NEAD 1.0 UTF-8
# [METADATA]
# station_id       = AWS17
# latitude         = -65.9333
# longitude        = -61.85
# altitude         = 73
# nodata           = 
# field_delimiter  = ,
# tz               = 0
# doi              = 
# [FIELDS]
# fields           = 
time,t,t2m,q,q2m,rh,rh2m,ff,ff10m,ffmax,ffdir,p,SWd,SWu,LWd,LWu,Tsub1a,Tsub2a,Tsub3a,Tsub4a,Tsub5a,Tsub1b,Tsub2b,Tsub3b,Tsub4b,Tsub5b,z_surf,z_surf_filtered,cum_surface_height_zboom,z_u,Vbat,TCNR,Tlogger,LAT,LON,alb,Ts_obs,SHFdown,LHFdown,GHFup,cloud_cover,LWu_mod,SHFdown_mod,LHFdown_mod,GHFup_mod,Ts_mod,meltE,melt,cumulative_melt,sublimation,accumulation,LWC,LWC_10cm,Tsmax,Tmax,pnan_SEB,pnan_AWS
# units            = -,DegreeC,DegreeC,g/kg,g/kg,%,%,m/s,m/s,m/s,deg,hPa,W/m^2,W/m^2,W/m^2,W/m^2,DegreeC,DegreeC,DegreeC,DegreeC,DegreeC,DegreeC,DegreeC,DegreeC,DegreeC,DegreeC,m,m,m,m,V,DegreeC,DegreeC,deg,deg,-,DegreeC,W/m^2,W/m^2,W/m^2,-,W/m^2,W/m^2,W/m^2,W/m^2,DegreeC,W/m^2,kg/m^2/dt,kg/m^2,kg/m^2/dt,kg/m^2/dt,kg/m^2,kg/m^2,degreeC,degreeC,-,-
# [DATA]
2012-09-18,-10.633,-11.219, 1.243, 1.211,79.705,72.668, 7.027, 7.817, 9.227,209.283,979.750,79.040,65.831,232.661,261.763,-16.758,-16.669,-16.751,-16.677,-16.539,-17.393,-17.270,-17.360,,, 3.117, 3.113, 0.819, 3.181,14.078,-9.929,,,, 0.825,-12.942,16.454,-9.213,-4.374, 0.542,258.734,21.838,-7.325,-3.457,-13.271, 0.000, 0.000,357.420,-0.009, 0.000, 0.000, 0.000,-10.110,-10.633,24,24
2012-09-19,-24.388,-24.631, 0.410, 0.404,96.932,76.870, 6.748, 6.830, 7.878,205.112,997.708,120.728,96.271,194.956,215.037,-16.796,-16.704,-16.817,-16.709,-16.605,-17.294,-17.166,-17.262,,, 3.114, 3.113, 0.819, 3.181,14.037,-22.889,,,, 0.807,-25.548,-3.175,-5.033,19.629, 0.472,217.846,-9.249,-6.057,16.526,-24.209, 0.000, 0.000,357.420,-0.008, 0.000, 0.000, 0.000,-21.340,-24.388,24,24
2012-09-20,-28.453,-28.489, 0.281, 0.284,98.520,75.384, 2.346, 2.672, 3.100,118.612,1006.100,151.547,112.684,181.331,198.965,-16.774,-16.675,-16.794,-16.677,-16.584,-17.203,-17.074,-17.172,,, 3.118, 3.116, 0.814, 3.186,13.982,-26.808,,,, 0.737,-29.863, 1.900,-1.133,11.745, 0.497,209.262,-14.824,-3.527, 7.356,-26.757, 0.000, 0.000,357.420,-0.004, 0.000, 0.000, 0.000,-25.250,-28.453,24,24
2012-09-21,-30.882,-30.739, 0.216, 0.233,97.945,76.706, 0.749, 0.733, 1.248,231.080,1010.446,154.716,110.673,185.078,194.305,-16.717,-16.616,-16.738,-16.615,-16.526,-17.167,-17.044,-17.140,,, 3.125, 3.118, 0.813, 3.187,13.958,-27.967,,,, 0.710,-31.081,-3.596,-0.895, 6.735, 0.660,209.103,-21.479,-3.541, 3.823,-26.827, 0.000, 0.000,357.420,-0.004, 0.000, 0.000, 0.000,-24.790,-30.882,24,24
2012-09-22,-29.437,-29.339, 0.247, 0.260,98.029,76.613, 0.485, 0.553, 0.861,178.071,1007.433,115.072,93.802,190.169,198.868,-16.679,-16.580,-16.701,-16.580,-16.490,-17.207,-17.088,-17.177,,, 3.117, 3.118, 0.815, 3.185,13.952,-27.706,,,, 0.848,-29.902,-0.672,-0.465, 5.618, 0.644,207.296,-8.643,-1.794, 6.959,-27.279, 0.000, 0.000,357.420,-0.002, 0.032, 0.000, 0.000,-25.620,-29.437,24,24
2012-09-23,-28.241,-28.062, 0.291, 0.301,98.221,75.734, 1.138, 1.274, 1.985,155.050,1005.333,112.285,103.312,195.073,201.745,-16.679,-16.584,-16.702,-16.588,-16.491,-17.284,-17.161,-17.253,,, 3.124, 3.116, 0.818, 3.182,13.952,-26.327,,,, 0.928,-28.719, 0.963,-0.660,-1.245, 0.689,205.030,-1.545,-0.978, 2.156,-27.966, 0.000, 0.000,357.420,-0.001, 0.000, 0.000, 0.000,-23.950,-28.241,24,24
2012-09-24,-9.339,-10.043, 1.485, 1.641,82.720,71.290, 3.845, 4.534, 6.540,203.808,987.396,95.690,80.227,261.663,264.957,-16.712,-16.620,-16.698,-16.626,-16.488,-17.360,-17.235,-17.327,,, 3.110, 3.114, 0.818, 3.182,14.014,-8.748,,,, 0.818,-12.578,24.187,-6.476,-34.109, 0.746,260.893,27.105,-5.608,-32.845,-13.197, 0.000, 0.000,357.420,-0.007, 0.000, 0.000, 0.000,-0.780,-9.339,21,24
2012-09-25,-0.425,-0.807, 2.602, 2.546,69.908,69.732,11.730,12.794,15.123,266.621,984.871,156.305,120.698,224.284,299.729,-16.759,-16.668,-16.756,-16.674,-16.540,-17.350,-17.220,-17.314,,, 3.118, 3.116, 0.815, 3.185,14.109,-0.042,,,, 0.769,-3.788,56.530,-23.313,-19.632, 0.024,295.624,69.823,-15.299,-17.578,-4.457, 0.000, 0.000,357.420,-0.020, 0.000, 0.000, 0.000,-2.310,-0.425,24,24
2012-09-26,-4.436,-4.408, 1.990, 2.031,75.282,72.367, 4.849, 5.772, 7.101,148.450,988.908,147.868,113.617,238.860,280.251,-16.787,-16.693,-16.810,-16.697,-16.598,-17.233,-17.102,-17.204,,, 3.117, 3.118, 0.814, 3.186,14.115,-3.518,,,, 0.770,-7.786,32.242,-8.859,-11.323, 0.322,283.117,31.629,-9.812,-12.054,-7.410, 0.000, 0.000,357.420,-0.012, 0.000, 0.000, 0.000,-1.850,-4.436,24,24
2012-09-27,-0.106, 0.016, 2.381, 2.434,60.953,59.786, 6.779, 7.174, 9.669,213.287,992.567,136.009,104.206,253.185,295.318,-16.740,-16.640,-16.765,-16.642,-16.553,-17.025,-16.888,-16.997,,, 3.118, 3.119, 0.813, 3.187,14.138, 0.302,,,, 0.761,-4.353,50.563,-14.860,-7.020, 0.366,295.461,52.841,-13.391,-3.055,-4.572,31.202, 0.333,359.613,-0.017, 0.000, 0.987, 0.987, 0.220,-0.106,23,24
2012-09-28, 1.060, 0.781, 2.857, 2.845,70.528,69.408, 3.299, 3.587, 5.502,156.892,1001.708,121.855,94.687,263.969,300.617,-16.628,-16.523,-16.650,-16.518,-16.438,-16.721,-16.578,-16.695,,, 3.123, 3.122, 0.807, 3.193,14.182, 1.974,,,, 0.784,-3.414,21.133,-2.929,-5.298, 0.413,304.580,17.362,-5.851, 2.701,-2.449, 0.986, 0.011,365.165,-0.007, 0.000, 0.400, 0.400,-0.160, 1.060,24,24
2012-09-29, 2.108, 1.456, 3.022, 3.038,69.260,70.431, 4.141, 4.185, 7.027,213.033,992.650,103.117,80.509,285.137,307.255,-16.457,-16.343,-16.480,-16.338,-16.270,-16.317,-16.171,-16.292,,, 3.132, 3.128, 0.805, 3.195,14.195, 2.736,,,, 0.781,-1.891,20.171,-5.797,-10.027, 0.642,308.073,19.268,-6.661,-1.431,-1.671,13.784, 0.149,366.370,-0.009, 0.000, 0.428, 0.428,-0.420, 2.108,20,24
2012-09-30,-2.286,-2.663, 2.477, 2.426,78.205,76.835, 2.705, 2.993, 4.825,141.375,991.488,149.893,114.743,246.763,289.607,-16.242,-16.120,-16.262,-16.107,-16.052,-15.934,-15.787,-15.912,,,, 3.128, 0.804, 3.196,14.187,-1.197,,,, 0.766,-6.207,15.318,-1.885, 0.509, 0.310,291.755,12.614,-4.182, 4.279,-5.383, 0.000, 0.000,368.310,-0.005, 0.000, 0.018, 0.018,-2.270,-2.286,24,24
2012-10-01,-6.828,-6.827, 1.916, 1.941,87.530,82.700, 2.142, 2.370, 3.714,172.983,987.354,104.293,85.589,268.769,278.242,-15.987,-15.861,-16.006,-15.840,-15.800,-15.581,-15.435,-15.558,,,, 3.128, 0.805, 3.195,14.166,-5.629,,,, 0.828,-8.328, 4.775,-2.318,-4.617, 0.789,282.577, 1.118,-4.920,-3.569,-7.503, 0.000, 0.000,368.310,-0.006, 0.000, 0.000, 0.000,-4.420,-6.828,24,24
2012-10-02,-10.405,-10.788, 1.616, 1.574,94.959,86.065,10.026,11.149,11.932,197.787,976.396,131.431,109.561,264.471,271.292,-15.720,-15.586,-15.738,-15.563,-15.533,-15.271,-15.125,-15.248,,,, 3.127, 0.806, 3.194,14.156,-9.706,,,, 0.830,-10.694,-4.142,-13.642, 6.609, 0.807,269.596,-7.197,-14.120, 8.653,-10.633, 0.000, 0.000,368.310,-0.018, 0.000, 0.000, 0.000,-4.320,-10.405,24,24
2012-10-03,-16.124,-16.052, 0.929, 0.949,96.020,82.783, 2.234, 2.349, 2.944,126.029,990.938,143.814,112.965,216.705,242.094,-15.459,-15.321,-15.476,-15.297,-15.270,-15.021,-14.877,-15.000,,, 3.128, 3.127, 0.805, 3.195,14.111,-14.808,,,, 0.778,-17.482, 3.884,-1.757, 4.530, 0.502,247.457,-2.632,-4.229, 4.123,-16.263, 0.000, 0.000,368.310,-0.005, 0.000, 0.000, 0.000,-11.710,-16.124,24,24
2012-10-04,-13.617,-13.804, 1.127, 1.117,95.072,83.529, 3.788, 4.278, 4.763,204.758,990.350,184.474,144.825,223.521,254.554,-15.220,-15.083,-15.240,-15.060,-15.037,-14.856,-14.717,-14.838,,, 3.127, 3.128, 0.805, 3.195,14.117,-11.480,,,, 0.788,-14.549, 4.029,-3.565, 3.038, 0.457,257.566,-1.173,-5.718, 2.996,-13.560, 0.000, 0.000,368.310,-0.007, 0.188, 0.000, 0.000,-12.090,-13.617,24,24
2012-10-05,-13.519,-13.245, 1.167, 1.204,93.875,82.663, 7.054, 8.023, 9.115,205.804,977.979,149.499,125.578,246.274,255.327,-15.031,-14.898,-15.054,-14.875,-14.850,-14.740,-14.600,-14.717,,,, 3.123, 0.822, 3.178,14.110,-12.781,,,, 0.841,-13.821, 4.795,-9.138,-6.906, 0.763,258.187, 0.963,-10.601,-4.416,-13.439, 0.000, 0.000,368.310,-0.013, 0.223, 0.000, 0.000,-9.760,-13.519,24,24
2012-10-06,-10.248,-10.283, 1.462, 1.476,90.132,82.434, 6.368, 7.233, 7.909,210.450,977.025,131.400,116.494,263.082,269.506,-14.894,-14.760,-14.913,-14.739,-14.713,-14.648,-14.509,-14.623,,,, 3.093, 0.842, 3.158,14.125,-9.382,,,, 0.888,-10.582, 3.471,-9.862,-4.869, 0.825,268.918, 4.457,-9.348,-4.157,-10.724, 0.000, 0.000,368.310,-0.012, 0.000, 0.000, 0.000,-9.050,-10.248,24,24
2012-10-07,-14.241,-14.532, 1.083, 1.060,95.259,83.180, 6.281, 6.781, 7.642,190.433,979.417,131.922,112.170,253.623,256.334,-14.779,-14.648,-14.802,-14.628,-14.598,-14.547,-14.411,-14.526,,, 3.088, 3.093, 0.834, 3.166,14.119,-13.095,,,, 0.841,-14.165,-4.331,-8.985, 5.643, 0.865,257.016,-9.840,-10.839, 5.433,-13.685, 0.000, 0.000,368.310,-0.014, 0.000, 0.000, 0.000,-11.680,-14.241,24,24
2012-10-08,-19.603,-19.846, 0.656, 0.649,95.599,79.504, 3.298, 3.425, 4.028,146.025,983.696,212.945,166.529,195.528,232.384,-14.679,-14.550,-14.704,-14.530,-14.501,-14.460,-14.321,-14.437,,, 3.107, 3.101, 0.826, 3.174,14.098,-16.685,,,, 0.776,-20.523, 2.025,-2.777,13.895, 0.311,237.922,-6.706,-5.324,10.094,-18.685, 0.000, 0.000,368.310,-0.007, 0.000, 0.000, 0.000,-17.480,-19.603,24,24
2012-10-09,-16.917,-16.705, 0.846, 0.865,92.425,78.878, 2.387, 2.627, 3.715,188.213,985.596,194.528,153.271,200.995,236.553,-14.585,-14.456,-14.609,-14.437,-14.408,-14.407,-14.271,-14.381,,, 3.106, 3.108, 0.825, 3.175,14.090,-14.028,,,, 0.795,-18.905, 9.601,-0.560,-0.969, 0.312,243.814, 4.812,-2.703,-1.218,-17.214, 0.000, 0.000,368.310,-0.003, 0.000, 0.000, 0.000,-12.720,-16.917,24,24
2012-10-10,-12.906,-12.720, 1.209, 1.238,90.285,80.019, 1.945, 2.218, 3.281,152.954,982.596,165.367,139.657,236.063,253.624,-14.509,-14.382,-14.535,-14.365,-14.334,-14.385,-14.250,-14.361,,, 3.109, 3.108, 0.825, 3.175,14.102,-10.798,,,, 0.854,-14.310, 5.495,-1.434,-9.237, 0.613,257.335, 3.052,-2.806,-6.256,-13.708, 0.000, 0.000,368.310,-0.003, 0.000, 0.000, 0.000,-6.890,-12.906,24,24
2012-10-11,-1.100,-1.092, 2.540, 2.582,71.319,70.497, 6.598, 7.315, 9.658,259.908,972.042,130.499,110.306,270.495,296.084,-14.468,-14.344,-14.495,-14.329,-14.291,-14.370,-14.234,-14.345,,, 3.105, 3.107, 0.826, 3.174,14.154,-0.534,,,, 0.841,-4.192,35.099,-14.090,-18.497, 0.575,296.389,36.496,-13.133,-14.288,-4.340, 4.478, 0.046,368.650,-0.017, 0.000, 0.017, 0.017,-1.220,-1.100,24,24
2012-10-12,-8.115,-8.542, 1.896, 1.854,92.313,84.930, 4.665, 5.337, 6.901,208.546,965.371,196.061,161.671,248.394,275.346,-14.449,-14.325,-14.472,-14.310,-14.273,-14.297,-14.163,-14.272,,, 3.106, 3.106, 0.828, 3.172,14.164,-6.990,,,, 0.822,-9.630, 6.948,-6.120, 3.063, 0.555,275.518, 1.261,-8.876, 5.402,-9.225, 2.807, 0.012,369.523,-0.011, 0.000, 0.000, 0.000,-0.720,-8.115,24,24
2012-10-13,-19.249,-19.385, 0.676, 0.674,94.453,78.844, 5.552, 5.852, 6.881,163.746,968.783,192.213,153.869,206.604,236.018,-14.409,-14.281,-14.432,-14.263,-14.230,-14.180,-14.042,-14.156,,, 3.099, 3.103, 0.830, 3.170,14.125,-17.280,,,, 0.800,-19.383,-2.150,-5.945,13.097, 0.464,238.487,-10.617,-8.247,13.235,-18.508, 0.000, 0.000,369.710,-0.011, 0.000, 0.000, 0.000,-17.290,-19.249,24,24
2012-10-14,-15.057,-14.964, 0.949, 0.966,85.962,74.640, 4.018, 4.895, 6.134,156.121,968.113,183.644,141.628,218.384,247.373,-14.333,-14.205,-14.356,-14.185,-14.157,-14.105,-13.968,-14.081,,, 3.105, 3.102, 0.829, 3.171,14.108,-13.551,,,, 0.768,-16.037, 8.708,-5.200,-2.487, 0.477,251.960, 2.387,-8.722,-3.169,-15.107, 0.000, 0.000,369.710,-0.011, 0.000, 0.000, 0.000,-9.140,-15.057,24,24
2012-10-15,-17.300,-17.255, 0.746, 0.759,86.658,73.941, 5.319, 5.628, 7.459,132.592,982.683,235.066,181.633,200.696,239.986,-14.249,-14.121,-14.274,-14.101,-14.074,-14.059,-13.925,-14.035,,, 3.105, 3.104, 0.828, 3.172,14.106,-15.086,,,, 0.773,-18.100, 5.807,-6.058, 3.758, 0.340,245.030,-2.755,-9.347, 2.743,-16.827, 0.000, 0.000,369.710,-0.012, 0.000, 0.000, 0.000,-13.940,-17.300,24,24
2012-10-16,-11.324,-11.459, 1.262, 1.269,83.117,75.229, 6.902, 7.977, 8.730,112.771,970.525,237.176,180.034,230.809,259.484,-14.192,-14.067,-14.218,-14.049,-14.018,-14.047,-13.912,-14.022,,, 3.103, 3.106, 0.825, 3.175,14.118,-9.544,,,, 0.758,-13.153, 8.878,-7.852,-4.909, 0.466,263.757,-4.644,-14.387,-3.966,-12.129, 0.000, 0.000,369.710,-0.018, 0.000, 0.000, 0.000,-5.790,-11.324,24,24
2012-10-17,-19.645,-19.813, 0.664, 0.657,95.643,79.081, 4.311, 4.303, 5.675,189.242,979.587,258.670,195.795,178.791,229.331,-14.163,-14.035,-14.189,-14.020,-13.987,-14.033,-13.901,-14.009,,, 3.111, 3.110, 0.821, 3.179,14.104,-16.564,,,, 0.758,-21.340, 8.591,-2.436,11.801, 0.134,237.662,-5.938,-6.567, 9.799,-18.796, 0.000, 0.000,369.710,-0.008, 0.000, 0.000, 0.000,-16.400,-19.645,24,24
2012-10-18,-22.047,-21.960, 0.567, 0.581,99.261,81.700, 2.009, 2.480, 3.106,157.192,985.404,207.860,162.081,217.232,227.480,-14.137,-14.011,-14.162,-14.000,-13.965,-14.041,-13.909,-14.016,,, 3.115, 3.111, 0.821, 3.179,14.080,-19.123,,,, 0.782,-21.355,-4.829,-2.978, 2.303, 0.753,238.563,-20.929,-7.273, 0.835,-18.586, 0.000, 0.000,369.710,-0.009, 0.117, 0.000, 0.000,-15.720,-22.047,24,24
2012-10-19,-20.835,-20.880, 0.604, 0.608,98.685,81.134, 3.599, 3.778, 4.339,216.833,985.508,251.980,201.342,185.069,227.438,-14.124,-14.004,-14.151,-13.988,-13.952,-14.098,-13.967,-14.071,,, 3.089, 3.108, 0.832, 3.169,14.078,-16.854,,,, 0.800,-21.864, 1.974,-2.505, 9.629, 0.272,232.105,-4.445,-4.062, 7.956,-20.255, 0.000, 0.000,369.710,-0.005, 0.004, 0.000, 0.000,-17.660,-20.835,24,24
2012-10-20,-18.538,-18.491, 0.713, 0.723,92.776,77.963, 5.426, 6.259, 7.019,209.258,992.604,231.815,184.847,208.827,233.148,-14.140,-14.023,-14.167,-14.013,-13.969,-14.180,-14.052,-14.153,,, 3.095, 3.104, 0.828, 3.172,14.079,-16.750,,,, 0.798,-19.698, 8.946,-4.364,-4.490, 0.477,239.600,-6.013,-8.698,-1.743,-18.295, 0.000, 0.000,369.710,-0.011, 0.000, 0.000, 0.000,-15.880,-18.538,24,24
2012-10-21,-17.562,-17.419, 0.765, 0.786,90.334,76.576, 4.996, 5.249, 6.275,207.533,998.788,252.023,201.939,210.630,237.148,-14.185,-14.073,-14.218,-14.062,-14.013,-14.266,-14.136,-14.236,,, 3.108, 3.106, 0.824, 3.176,14.080,-15.953,,,, 0.802,-18.741,11.268,-5.485,-3.724, 0.498,244.868,-4.682,-10.345,-4.413,-16.941, 0.000, 0.000,369.710,-0.013, 0.000, 0.000, 0.000,-11.510,-17.562,24,24
2012-10-22,-14.045,-14.075, 1.067, 1.076,94.025,82.670, 2.517, 2.840, 3.409,151.846,993.221,201.980,171.980,236.599,252.198,-14.244,-14.130,-14.268,-14.122,-14.069,-14.338,-14.206,-14.309,,, 3.111, 3.110, 0.822, 3.178,14.100,-12.349,,,, 0.860,-14.916, 1.969,-2.851,-4.318, 0.652,255.158,-3.923,-4.964,-2.730,-14.170, 0.000, 0.000,369.710,-0.006, 0.692, 0.000, 0.000,-12.640,-14.045,24,24
2012-10-23,-15.553,-15.566, 0.964, 0.969,96.033,82.811, 9.141,10.282,10.501,209.221,976.892,173.619,154.839,243.455,249.768,-14.301,-14.190,-14.326,-14.179,-14.127,-14.377,-14.248,-14.349,,, 3.031, 3.102, 0.890, 3.110,14.105,-14.595,,,, 0.892,-15.599, 0.782,-10.325, 0.490, 0.779,249.925,-1.543,-11.077, 1.441,-15.494, 0.000, 0.000,369.710,-0.014, 0.196, 0.000, 0.000,-13.970,-15.553,24,24
2012-10-24,-15.177,-15.132, 1.002, 1.019,94.722,82.464, 2.364, 2.580, 3.377,191.871,973.400,189.371,170.603,234.416,248.562,-14.344,-14.230,-14.368,-14.220,-14.167,-14.384,-14.252,-14.354,,, 3.035, 3.015, 0.908, 3.092,14.101,-12.134,,,, 0.901,-15.804, 2.389,-2.514,-2.278, 0.674,250.299, 1.038,-3.114,-1.942,-15.457, 0.000, 0.000,369.710,-0.004, 0.000, 0.000, 0.000,-11.880,-15.177,24,24
2012-10-25,-14.411,-14.501, 1.079, 1.075,96.160,83.768, 8.060, 9.204, 9.418,202.375,972.321,208.701,181.711,247.671,254.462,-14.352,-14.238,-14.373,-14.225,-14.173,-14.364,-14.231,-14.332,,, 3.010, 3.018, 0.901, 3.099,14.114,-13.305,,,, 0.866,-14.448,-0.221,-9.888,-0.385, 0.787,254.963,-6.878,-11.858, 0.307,-14.199, 0.000, 0.000,369.710,-0.015, 0.000, 0.000, 0.000,-12.930,-14.411,24,24
2012-10-26,-17.150,-17.365, 0.787, 0.781,90.991,77.627, 6.542, 6.924, 7.815,211.483,977.988,284.184,231.012,191.461,239.007,-14.340,-14.223,-14.362,-14.213,-14.166,-14.325,-14.195,-14.297,,, 3.038, 3.037, 0.872, 3.128,14.103,-15.012,,,, 0.808,-18.799,10.994,-5.115, 8.490, 0.206,242.460, 2.272,-7.999, 5.907,-17.478, 0.000, 0.000,369.710,-0.010, 0.000, 0.000, 0.000,-16.250,-17.150,24,24
2012-10-27,-21.888,-21.923, 0.573, 0.578,99.362,81.215, 1.309, 1.463, 1.986,155.367,972.479,272.164,220.238,194.248,224.130,-14.321,-14.204,-14.347,-14.190,-14.147,-14.301,-14.168,-14.274,,, 3.061, 3.054, 0.865, 3.135,14.089,-16.809,,,, 0.814,-22.418,-0.243,-1.216, 6.138, 0.427,235.735,-11.381,-4.162, 4.119,-19.309, 0.000, 0.000,369.710,-0.005, 0.000, 0.000, 0.000,-16.580,-21.888,24,24
2012-10-28,-19.234,-19.154, 0.721, 0.735,98.990,82.656, 1.746, 2.004, 2.627,178.013,962.683,245.143,207.736,218.997,236.345,-14.290,-14.172,-14.319,-14.164,-14.117,-14.296,-14.163,-14.268,,, 3.052, 3.057, 0.866, 3.134,14.089,-14.851,,,, 0.850,-19.117, 0.437,-2.148,-0.462, 0.618,243.464,-7.841,-4.780, 0.715,-17.275, 0.000, 0.000,369.710,-0.006, 0.000, 0.000, 0.000,-13.550,-19.234,24,24
2012-10-29,-18.011,-17.763, 0.793, 0.829,91.020,77.325, 1.431, 1.463, 2.551,215.742,973.554,279.089,229.014,213.415,235.760,-14.269,-14.153,-14.295,-14.143,-14.098,-14.306,-14.177,-14.279,,, 3.062, 3.060, 0.861, 3.139,14.084,-13.528,,,, 0.812,-19.398, 2.576,-1.870,-1.507, 0.516,246.638,-7.075,-6.007,-4.764,-16.630, 0.000, 0.000,369.710,-0.008, 0.000, 0.000, 0.000,-9.110,-18.011,24,24
2012-10-30,-18.018,-18.170, 0.800, 0.792,95.788,80.642, 1.397, 1.551, 2.094,229.983,987.358,298.396,241.607,197.489,233.074,-14.269,-14.153,-14.295,-14.145,-14.095,-14.330,-14.200,-14.299,,, 3.058, 3.061, 0.863, 3.137,14.095,-12.579,,,, 0.812,-20.138, 4.371,-0.733, 2.946, 0.327,245.368,-6.988,-3.882, 2.083,-16.762, 0.000, 0.000,369.710,-0.005, 0.202, 0.000, 0.000,-11.660,-18.018,24,24
2012-10-31,-19.222,-19.276, 0.745, 0.749,98.753,82.793, 1.920, 2.244, 2.603,164.887,992.679,246.872,210.714,221.007,234.448,-14.274,-14.157,-14.301,-14.151,-14.103,-14.349,-14.219,-14.321,,, 3.054, 3.049, 0.882, 3.118,14.092,-16.325,,,, 0.859,-19.414,-0.384,-2.086,-1.605, 0.695,243.769,-10.471,-5.170,-0.191,-17.184, 0.000, 0.000,369.710,-0.006, 0.129, 0.000, 0.000,-14.040,-19.222,24,24
2012-11-01,-15.866,-15.978, 0.951, 0.951,98.249,84.544, 3.219, 3.463, 3.695,186.233,990.283,230.698,205.480,236.431,248.165,-14.286,-14.173,-14.316,-14.165,-14.114,-14.375,-14.246,-14.348,,, 3.027, 3.032, 0.894, 3.106,14.095,-12.877,,,, 0.890,-16.273,-0.121,-3.445, 0.024, 0.692,250.051,-4.740,-4.991, 0.562,-15.490, 0.000, 0.000,369.710,-0.006, 0.000, 0.000, 0.000,-12.080,-15.866,24,24
2012-11-02,-17.104,-16.931, 0.848, 0.867,97.187,82.655, 7.309, 8.541, 8.493,207.896,983.375,234.866,206.359,234.461,241.438,-14.306,-14.194,-14.332,-14.185,-14.135,-14.395,-14.266,-14.367,,, 3.026, 3.030, 0.886, 3.114,14.101,-15.960,,,, 0.877,-17.393, 3.745,-7.503,-3.219, 0.756,246.042,-7.056,-10.601,-1.175,-16.525, 0.000, 0.000,369.710,-0.013, 0.000, 0.000, 0.000,-14.810,-17.104,24,24
2012-11-03,-14.317,-14.365, 0.987, 0.989,88.181,76.847, 7.005, 7.512, 8.529,225.221,985.154,307.085,257.677,198.856,248.610,-14.318,-14.204,-14.344,-14.197,-14.148,-14.398,-14.265,-14.367,,, 3.048, 3.040, 0.875, 3.125,14.101,-12.659,,,, 0.839,-15.959,16.950,-6.256,-1.917, 0.190,249.968,12.127,-8.438,-0.638,-15.534, 0.000, 0.000,369.710,-0.011, 0.000, 0.000, 0.000,-12.040,-14.317,24,24
2012-11-04,-11.538,-11.369, 1.312, 1.342,91.223,82.372, 9.589,10.773,11.606,221.550,987.629,281.032,234.856,239.450,263.111,-14.317,-14.205,-14.346,-14.199,-14.149,-14.377,-14.244,-14.348,,, 3.044, 3.046, 0.874, 3.126,14.116,-10.381,,,, 0.836,-11.893, 8.944,-11.700,-9.992, 0.611,265.469, 1.558,-15.038,-8.771,-11.590, 0.000, 0.000,369.710,-0.019, 0.000, 0.000, 0.000,-10.320,-11.538,24,24
2012-11-05,-9.590,-9.561, 1.437, 1.459,84.032,77.283, 4.653, 4.903, 5.794,228.667,991.596,277.612,223.928,240.479,268.462,-14.310,-14.196,-14.335,-14.186,-14.138,-14.334,-14.197,-14.303,,, 3.053, 3.050, 0.866, 3.134,14.120,-7.272,,,, 0.804,-10.870, 9.365,-6.962,-7.040, 0.527,273.759, 1.048,-12.302,-9.372,-9.650, 0.000, 0.000,369.710,-0.016, 0.000, 0.000, 0.000,-6.990,-9.590,24,24
2012-11-06,-13.617,-13.861, 1.189, 1.176,94.697,83.439, 2.740, 3.160, 3.540,117.321,987.246,325.605,262.111,204.653,247.452,-14.285,-14.165,-14.311,-14.161,-14.111,-14.259,-14.125,-14.233,,, 3.062, 3.056, 0.864, 3.136,14.112,-10.447,,,, 0.808,-16.488, 8.928,-1.384, 4.895, 0.243,259.248,-4.122,-6.051, 3.275,-13.194, 0.000, 0.000,369.710,-0.008, 0.000, 0.000, 0.000,-9.200,-13.617,24,24
2012-11-07,-11.504,-11.435, 1.393, 1.410,96.617,86.813, 5.358, 6.095, 6.181,147.050,982.871,241.116,208.258,261.123,265.654,-14.232,-14.115,-14.261,-14.106,-14.062,-14.173,-14.037,-14.146,,, 3.057, 3.057, 0.865, 3.135,14.118,-10.020,,,, 0.869,-11.377,-1.678,-8.089,-6.587, 0.876,268.753,-10.705,-11.943,-4.925,-10.782, 0.000, 0.000,369.710,-0.015, 0.636, 0.000, 0.000,-10.070,-11.504,24,24
2012-11-08,-9.029,-8.898, 1.701, 1.731,94.860,87.430, 4.653, 5.103, 5.709,165.208,988.221,263.755,235.257,265.378,276.937,-14.175,-14.053,-14.200,-14.045,-14.003,-14.090,-13.952,-14.062,,, 3.002, 3.035, 0.929, 3.071,14.139,-5.909,,,, 0.893,-8.695,-1.062,-7.155,-8.234, 0.807,278.259,-1.481,-7.729,-6.837,-8.502, 0.000, 0.000,369.710,-0.010, 0.176, 0.000, 0.000,-5.270,-9.029,24,24
2012-11-09,-9.817,-9.899, 1.585, 1.582,95.627,87.194, 5.758, 6.297, 6.748,202.675,993.238,213.876,195.625,268.712,272.179,-14.112,-13.992,-14.140,-13.981,-13.943,-13.990,-13.853,-13.964,,, 2.973, 2.976, 0.945, 3.055,14.081,-8.420,,,, 0.918,-10.024, 2.138,-7.026,-1.028, 0.873,273.210,-3.340,-9.356,-0.556,-9.684, 0.000, 0.000,369.710,-0.012, 0.000, 0.000, 0.000,-8.290,-9.817,24,24
