# NEAD 1.0 UTF-8
# [METADATA]
# station_id       = AWS14
# latitude         = -67.0133
# longitude        = -61.48
# altitude         = 47
# nodata           = 
# field_delimiter  = ,
# tz               = 0
# doi              = 
# [FIELDS]
# fields           = 
time,t,t2m,q,q2m,rh,rh2m,ff,ff10m,ffmax,ffdir,p,SWd,SWu,LWd,LWu,Tsub1a,Tsub2a,Tsub3a,Tsub4a,Tsub5a,Tsub1b,Tsub2b,Tsub3b,Tsub4b,Tsub5b,z_surf,z_surf_filtered,cum_surface_height_zboom,z_u,Vbat,TCNR,Tlogger,LAT,LON,alb,Ts_obs,SHFdown,LHFdown,GHFup,cloud_cover,LWu_mod,SHFdown_mod,LHFdown_mod,GHFup_mod,Ts_mod,meltE,melt,cumulative_melt,sublimation,accumulation,LWC,LWC_10cm,Tsmax,Tmax,pnan_SEB,pnan_AWS
2017-12-28,-1.661,-1.712, 2.974, 2.967,87.786,86.528, 4.836, 5.656, 6.178,70.967,980.529,321.301,272.408,284.678,305.724,-7.952,-8.704,-9.256,-9.616,-9.975,-10.306,-10.591,-10.906,,, 2.805, 2.801, 5.503, 2.848, 5.230, 0.521, 3.941,-67.014,-61.409, 0.846,-2.215, 5.505,-9.955,-1.357, 0.739,311.481,-8.832,-20.312,10.938,-0.907, 3.013, 0.031,1676.993,-0.026, 0.000,44.812, 1.957,-1.220,-1.661,24,24
2017-12-29,-2.585,-2.603, 2.760, 2.773,87.979,86.297, 4.679, 5.186, 5.853,102.737,978.688,308.048,261.611,276.257,301.526,-7.844,-8.567,-9.121,-9.487,-9.849,-10.185,-10.475,-10.795,,, 2.810, 2.806, 5.503, 2.848, 5.216,-0.307, 3.129,-67.014,-61.409, 0.852,-3.100, 4.639,-8.500,-0.637, 0.699,306.389,-5.559,-16.189, 5.948,-2.034, 1.027, 0.010,1677.605,-0.021, 0.000,42.847, 0.072,-2.330,-2.585,24,24
2017-12-30,-2.841,-2.909, 2.937, 2.935,95.803,93.588, 2.866, 3.057, 3.714,111.737,980.058,280.907,248.336,289.503,300.886,-7.737,-8.449,-8.999,-9.364,-9.728,-10.068,-10.362,-10.688,,, 2.805, 2.806, 5.505, 2.846, 5.222, 1.035, 4.046,-67.014,-61.409, 0.885,-3.376, 2.270,-1.979, 0.839, 0.833,307.975,-6.279,-8.394, 1.990,-1.680, 0.620, 0.006,1677.800,-0.011, 0.000,42.258, 0.003,-2.500,-2.841,24,24
2017-12-31,-4.052,-4.030, 2.592, 2.598,93.409,89.826, 2.476, 2.782, 3.131,207.188,985.008,321.651,285.101,268.647,292.967,-7.582,-8.299,-8.858,-9.231,-9.601,-9.947,-10.246,-10.577,,, 2.813, 2.807, 5.502, 2.849, 5.233,-0.455, 3.565,-67.014,-61.409, 0.886,-4.980, 4.185,-1.430, 0.240, 0.661,299.293,-3.101,-6.964, 3.786,-3.638, 0.000, 0.000,1677.900,-0.009, 0.000,41.725, 0.000,-3.280,-4.052,24,24
2018-01-01,-4.138,-4.183, 2.558, 2.560,93.660,90.308, 1.525, 1.676, 2.025,128.862,988.038,277.071,242.627,271.109,295.085,-7.423,-8.152,-8.715,-9.094,-9.469,-9.822,-10.128,-10.466,,, 2.807, 2.805, 5.503, 2.848, 5.266, 0.133, 3.069,-67.014,-61.409, 0.875,-4.614, 1.096,-1.617, 0.492, 0.689,299.023,-3.477,-5.533, 2.539,-3.700, 0.000, 0.000,1677.900,-0.007, 0.000,41.184, 0.000,-3.350,-4.138,24,24
2018-01-02,-3.414,-3.403, 2.483, 2.494,85.932,83.408, 2.350, 2.591, 3.281,173.217,990.785,297.299,258.213,278.871,297.530,-7.306,-8.015,-8.578,-8.960,-9.339,-9.696,-10.008,-10.351,,, 2.809, 2.807, 5.496, 2.855, 5.265, 0.107, 3.727,-67.014,-61.409, 0.866,-3.946, 2.468,-4.965,-1.779, 0.752,303.278,-4.424,-10.989, 1.394,-2.732, 1.038, 0.008,1677.945,-0.014, 0.000,40.615, 0.004,-2.730,-3.414,24,24
2018-01-03,-3.875,-3.885, 2.430, 2.443,87.420,84.647, 2.444, 2.829, 3.225,111.342,990.504,312.325,262.901,270.230,296.641,-7.152,-7.877,-8.445,-8.828,-9.210,-9.571,-9.888,-10.237,,, 2.831, 2.818, 5.492, 2.859, 5.214,-0.885, 2.395,-67.014,-61.409, 0.839,-4.223, 1.220,-6.115,-0.455, 0.666,300.365,-8.148,-13.466, 1.992,-3.398, 0.000, 0.000,1678.100,-0.017, 0.000,39.998, 0.000,-3.190,-3.875,24,24
2018-01-04,-4.634,-4.717, 2.373, 2.371,90.405,86.820, 3.325, 3.716, 4.244,34.975,988.823,398.331,322.681,231.281,290.216,-7.019,-7.753,-8.319,-8.702,-9.087,-9.450,-9.770,-10.123,,, 2.812, 2.818, 5.495, 2.857, 5.277,-1.156, 3.012,-67.014,-61.409, 0.807,-5.823, 5.855,-3.376, 2.657, 0.236,294.611,-4.288,-10.900, 4.659,-4.722, 0.000, 0.000,1678.100,-0.014, 0.000,39.351, 0.000,-3.190,-4.634,24,24
2018-01-05,-5.581,-5.602, 2.177, 2.186,88.861,84.482, 3.203, 3.482, 3.969,16.900,990.465,426.652,330.664,209.044,283.266,-6.934,-7.645,-8.205,-8.586,-8.969,-9.334,-9.655,-10.010,,, 2.816, 2.817, 5.489, 2.862, 5.273,-1.673, 2.776,-67.014,-61.409, 0.772,-7.354, 8.217,-2.759, 1.989, 0.041,290.577,-3.499,-11.656, 8.645,-5.756, 8.348, 0.086,1678.665,-0.015, 0.000,38.898, 0.247,-3.030,-5.581,24,24
2018-01-06,-6.369,-6.412, 2.127, 2.131,92.220,86.949, 2.525, 2.958, 3.245,142.612,991.496,421.762,323.477,211.188,282.215,-6.874,-7.554,-8.104,-8.479,-8.857,-9.221,-9.545,-9.902,,, 2.822, 2.818, 5.491, 2.861, 5.255,-2.260, 1.990,-67.014,-61.409, 0.768,-7.593, 5.623,-2.123, 1.676, 0.088,290.835,-8.481,-11.982,12.154,-5.677, 9.503, 0.102,1680.884,-0.015, 0.050,38.254, 0.316,-2.960,-6.369,24,24
2018-01-07,-5.151,-5.108, 2.282, 2.303,89.888,85.824, 5.017, 5.589, 6.301,25.675,988.496,388.435,300.968,223.624,286.501,-6.801,-7.476,-8.015,-8.382,-8.756,-9.117,-9.439,-9.798,,, 2.813, 2.815, 5.495, 2.856, 5.254,-2.632, 1.535,-67.014,-61.409, 0.775,-6.457,11.667,-4.638,-1.396, 0.203,293.657,-6.004,-16.702, 7.154,-4.999, 4.771, 0.052,1682.934,-0.021, 0.000,37.283, 0.079,-2.860,-5.151,24,24
2018-01-08,-5.049,-5.125, 2.390, 2.391,92.929,88.964, 2.908, 3.187, 3.689,80.575,994.462,385.928,304.671,231.816,289.532,-6.751,-7.400,-7.931,-8.291,-8.660,-9.019,-9.339,-9.697,,, 2.814, 2.811, 5.498, 2.853, 5.235,-1.304, 2.859,-67.014,-61.408, 0.795,-5.894, 3.265,-2.942,-1.008, 0.280,295.290,-5.885,-9.600, 7.686,-4.637, 9.932, 0.104,1684.608,-0.012, 0.144,36.776, 0.389,-1.940,-5.049,24,24
2018-01-09,-3.660,-3.615, 2.691, 2.708,94.906,91.769, 3.369, 3.769, 4.480,107.346,990.208,276.517,234.529,292.100,299.576,-6.733,-7.346,-7.862,-8.211,-8.574,-8.929,-9.245,-9.603,,, 2.807, 2.805, 5.511, 2.841, 5.231,-1.419, 1.744,-67.014,-61.408, 0.854,-3.572,-0.140,-5.075,-2.263, 0.905,307.063,-14.125,-15.171, 2.651,-1.879, 0.000, 0.000,1686.360,-0.019, 0.039,35.754, 0.044,-2.560,-3.660,24,24
2018-01-10,-3.498,-3.483, 2.805, 2.811,96.572,93.450, 4.077, 4.471, 5.159,244.367,980.725,349.466,302.339,265.639,297.898,-6.656,-7.274,-7.791,-8.135,-8.495,-8.846,-9.161,-9.515,,, 2.784, 2.796, 5.514, 2.837, 5.223, 0.156, 4.065,-67.014,-61.408, 0.864,-3.914, 2.865,-3.041,-1.696, 0.595,301.667,-4.774,-8.246, 2.697,-3.081, 0.000, 0.000,1686.360,-0.011, 0.000,35.216, 0.000,-2.750,-3.498,24,24
2018-01-11,-3.387,-3.415, 2.618, 2.615,89.545,86.731, 2.081, 2.409, 3.619,175.604,981.977,280.671,241.943,289.008,300.710,-6.537,-7.171,-7.698,-8.049,-8.411,-8.762,-9.075,-9.428,,, 2.801, 2.799, 5.507, 2.845, 5.192, 0.290, 3.861,-67.014,-61.408, 0.866,-3.287,-0.415,-5.890,-2.673, 0.871,306.074,-8.334,-11.682, 2.339,-2.108, 4.456, 0.044,1686.707,-0.015, 0.036,34.782, 0.164,-2.510,-3.387,24,24
2018-01-12,-3.351,-3.314, 2.612, 2.642,89.301,87.154, 2.518, 2.941, 3.921,140.354,985.673,227.586,204.296,291.790,299.813,-6.465,-7.088,-7.611,-7.964,-8.327,-8.677,-8.989,-9.342,,, 2.803, 2.800, 5.510, 2.841, 5.208,-0.876, 1.840,-67.014,-61.408, 0.899,-3.482, 1.259,-4.705,-1.615, 0.893,303.495,-4.377,-8.936, 1.606,-2.671, 0.000, 0.000,1687.430,-0.011, 0.103,34.114, 0.000,-2.780,-3.351,24,24
2018-01-13,-2.561,-2.577, 2.903, 2.909,92.166,90.200, 7.710, 8.919, 9.846,181.446,977.967,265.550,240.693,293.058,301.557,-6.506,-7.049,-7.550,-7.889,-8.248,-8.597,-8.910,-9.263,,, 2.778, 2.795, 5.520, 2.832, 5.212,-1.193, 1.988,-67.014,-61.408, 0.906,-3.104, 8.694,-8.117,-2.087, 0.873,303.870,-0.448,-14.469, 0.782,-2.585, 0.000, 0.000,1687.430,-0.018, 0.002,33.558, 0.000,-1.990,-2.561,24,24
2018-01-14,-2.863,-2.883, 2.805, 2.810,91.569,89.337, 6.478, 6.901, 8.201,193.496,979.775,273.967,239.666,289.484,300.333,-6.439,-6.988,-7.485,-7.819,-8.175,-8.522,-8.832,-9.184,,, 2.781, 2.787, 5.522, 2.829, 5.203,-0.537, 2.623,-67.014,-61.408, 0.870,-3.381, 6.296,-7.078,-1.200, 0.846,305.355,-3.491,-14.329, 0.532,-2.263, 1.117, 0.010,1687.470,-0.018, 0.000,33.014, 0.005,-2.160,-2.863,24,24
2018-01-15,-5.000,-5.051, 2.441, 2.439,94.156,89.911, 2.520, 2.795, 3.434,281.017,977.983,342.742,291.545,246.319,291.427,-6.341,-6.924,-7.421,-7.753,-8.104,-8.449,-8.757,-9.108,,, 2.785, 2.786, 5.521, 2.831, 5.196,-1.610, 1.949,-67.014,-61.408, 0.850,-5.578, 1.668,-2.747, 2.978, 0.413,294.126,-2.285,-5.328, 6.606,-4.798, 0.000, 0.000,1687.670,-0.007, 0.000,32.460, 0.000,-3.130,-5.000,24,24
2018-01-16,-5.731,-5.722, 2.339, 2.350,95.111,90.234, 2.327, 2.668, 3.181,63.613,975.769,323.557,275.962,243.898,288.227,-6.291,-6.864,-7.356,-7.684,-8.034,-8.375,-8.680,-9.031,,, 2.789, 2.785, 5.524, 2.828, 5.223,-2.486, 0.917,-67.014,-61.408, 0.857,-6.024, 0.747,-3.306,-0.641, 0.463,289.706,-1.571,-5.191, 2.568,-5.868, 0.000, 0.000,1687.670,-0.006, 0.000,31.910, 0.000,-2.050,-5.731,24,24
2018-01-17,-3.056,-2.951, 2.782, 2.808,92.231,89.636, 2.199, 2.490, 3.451,62.296,978.517,270.999,233.834,295.311,303.025,-6.253,-6.816,-7.301,-7.626,-7.969,-8.310,-8.611,-8.958,,, 2.780, 2.782, 5.527, 2.825, 5.220, 0.961, 3.750,-67.014,-61.408, 0.864,-2.713,-1.008,-5.582,-4.468, 0.917,306.979,-5.350,-8.841, 0.698,-1.909,12.120, 0.129,1688.642,-0.011, 0.000,32.093, 0.724,-1.390,-3.056,24,24
2018-01-18,-2.222,-2.241, 2.871, 2.883,88.886,87.484, 5.476, 6.195, 7.090,49.225,980.460,257.920,223.582,296.136,304.130,-6.237,-6.774,-7.251,-7.568,-7.909,-8.244,-8.544,-8.888,,, 2.786, 2.780, 5.529, 2.822, 5.179,-0.340, 2.364,-67.014,-61.408, 0.864,-2.551, 3.244,-10.327,-2.219, 0.896,308.538,-8.759,-19.379, 5.934,-1.552, 0.000, 0.000,1690.760,-0.025, 0.000,31.225, 0.248,-1.900,-2.222,24,24
2018-01-19,-1.766,-1.774, 3.051, 3.061,90.565,89.374, 2.593, 2.860, 3.565,137.692,976.400,276.303,232.715,293.772,306.284,-6.188,-6.729,-7.204,-7.519,-7.856,-8.186,-8.480,-8.823,,, 2.775, 2.779, 5.527, 2.824, 5.189, 1.455, 4.717,-67.014,-61.408, 0.840,-2.044, 1.419,-4.387,-3.241, 0.845,311.250,-4.582,-9.165, 2.075,-0.960,13.890, 0.150,1691.947,-0.012, 0.000,31.443, 1.077,-1.610,-1.766,24,24
2018-01-20,-2.685,-2.716, 2.851, 2.846,91.280,88.974, 3.920, 4.369, 5.157,220.583,976.473,309.183,258.254,272.940,300.338,-6.110,-6.663,-7.145,-7.462,-7.800,-8.127,-8.420,-8.760,,, 2.791, 2.786, 5.518, 2.833, 5.190,-0.466, 3.254,-67.014,-61.408, 0.837,-3.403, 5.974,-3.904, 0.053, 0.658,308.368,-10.178,-15.309,12.297,-1.593, 2.584, 0.023,1694.509,-0.020, 0.000,30.506, 0.674,-1.810,-2.685,24,24
2018-01-21,-2.719,-2.724, 2.697, 2.721,86.582,85.065, 2.297, 2.564, 3.177,168.275,975.090,249.105,213.174,290.704,302.013,-6.034,-6.600,-7.085,-7.405,-7.742,-8.070,-8.362,-8.699,,, 2.792, 2.792, 5.517, 2.834, 5.201, 0.016, 2.799,-67.014,-61.408, 0.856,-2.998, 1.610,-5.016,-1.674, 0.851,307.792,-7.331,-11.792, 3.193,-1.724, 2.598, 0.027,1695.080,-0.015, 0.000,29.515, 0.083,-2.510,-2.719,24,24
2018-01-22,-3.289,-3.304, 2.669, 2.671,89.903,87.234, 3.762, 4.275, 5.018,60.833,975.137,288.855,246.355,280.536,299.976,-5.928,-6.521,-7.013,-7.338,-7.677,-8.009,-8.301,-8.638,,, 2.790, 2.790, 5.519, 2.832, 5.193,-0.618, 2.436,-67.014,-61.408, 0.852,-3.478, 1.320,-7.941,-0.775, 0.757,303.891,-6.839,-13.883, 4.904,-2.598, 3.087, 0.034,1695.767,-0.018, 0.000,29.020, 0.091,-2.370,-3.289,24,24
2018-01-23,-2.685,-2.663, 2.742, 2.764,88.077,86.370, 4.011, 4.624, 5.000,35.917,979.923,281.052,235.726,272.956,301.131,-5.846,-6.439,-6.937,-7.265,-7.607,-7.942,-8.236,-8.574,,, 2.788, 2.789, 5.518, 2.833, 5.196,-0.194, 2.720,-67.014,-61.408, 0.839,-3.166, 4.413,-7.422,-1.868, 0.663,304.435,-2.479,-12.491, 6.129,-2.473, 5.317, 0.052,1696.759,-0.016, 0.000,28.580, 0.150,-2.180,-2.685,24,24
2018-01-24,-2.267,-2.245, 2.944, 2.968,91.139,89.722, 6.971, 7.772, 8.943,44.421,977.598,220.379,189.684,292.920,304.117,-5.789,-6.363,-6.858,-7.189,-7.534,-7.870,-8.167,-8.510,,, 2.793, 2.790, 5.515, 2.836, 5.193,-0.585, 1.676,-67.014,-61.408, 0.863,-2.498, 3.595,-10.691,-2.917, 0.868,306.796,-2.144,-14.966, 1.297,-1.943, 1.324, 0.014,1697.685,-0.019, 0.072,27.989, 0.020,-1.490,-2.267,24,24
2018-01-25,-3.369,-3.429, 2.823, 2.815,95.371,92.494, 4.355, 4.943, 5.793,228.833,976.844,251.179,222.275,285.922,298.915,-5.685,-6.286,-6.787,-7.118,-7.462,-7.801,-8.101,-8.443,,, 2.789, 2.789, 5.522, 2.829, 5.167,-1.430, 1.382,-67.014,-61.408, 0.885,-3.765, 3.170,-3.548, 1.123, 0.822,302.634,-5.408,-9.533, 3.070,-2.869, 0.000, 0.000,1697.940,-0.012, 0.063,27.489, 0.000,-1.680,-3.369,24,24
2018-01-26,-5.722,-5.838, 2.251, 2.231,93.207,88.198, 4.317, 4.620, 5.490,206.292,981.269,287.509,252.471,254.794,286.941,-5.660,-6.235,-6.724,-7.050,-7.392,-7.733,-8.033,-8.377,,, 2.780, 2.784, 5.528, 2.823, 5.188,-3.079, 0.910,-67.014,-61.408, 0.878,-6.555, 5.023,-4.330, 4.857, 0.563,289.259,-0.009,-7.325, 7.321,-5.916, 0.000, 0.000,1697.940,-0.009, 0.000,26.998, 0.000,-3.150,-5.722,24,24
2018-01-27,-5.429,-5.403, 2.171, 2.184,88.969,84.644, 2.349, 2.750, 3.352,154.421,987.106,243.542,216.724,277.712,290.138,-5.619,-6.185,-6.666,-6.987,-7.328,-7.665,-7.965,-8.311,,, 2.780, 2.779, 5.529, 2.822, 5.174,-2.395, 0.244,-67.014,-61.408, 0.891,-5.680, 1.162,-5.860,-0.124, 0.812,293.387,-3.730,-9.357, 2.025,-4.957, 0.000, 0.000,1697.940,-0.012, 0.173,26.504, 0.000,-4.680,-5.429,24,24
2018-01-28,-5.465,-5.515, 2.237, 2.245,91.664,87.475, 5.272, 5.858, 6.634,92.212,985.256,238.079,215.469,278.818,289.018,-5.638,-6.168,-6.624,-6.936,-7.270,-7.604,-7.905,-8.248,,, 2.772, 2.775, 5.546, 2.806, 5.192,-3.671,-0.992,-67.014,-61.408, 0.905,-6.001, 5.026,-6.763, 1.325, 0.821,291.514,-1.827,-10.855, 3.315,-5.379, 0.000, 0.000,1697.940,-0.014, 0.212,25.987, 0.000,-5.210,-5.465,24,24
2018-01-29,-5.530,-5.507, 2.275, 2.290,93.551,89.039, 3.029, 3.444, 3.741,183.504,983.925,235.537,213.828,280.669,289.281,-5.690,-6.173,-6.605,-6.899,-7.221,-7.551,-7.847,-8.188,,, 2.748, 2.748, 5.567, 2.785, 5.180,-3.138,-0.163,-67.014,-61.408, 0.908,-5.836, 1.956,-3.877,-0.419, 0.861,292.726,-3.961,-7.685, 1.181,-5.104, 0.000, 0.000,1697.940,-0.010, 0.000,25.179, 0.000,-5.010,-5.530,24,24
2018-01-30,-4.286,-4.234, 2.538, 2.554,93.720,90.086, 4.580, 5.163, 5.661,231.317,983.933,222.836,203.252,287.394,294.261,-5.748,-6.190,-6.601,-6.873,-7.186,-7.508,-7.796,-8.133,,, 2.736, 2.742, 5.566, 2.785, 5.167,-2.471, 0.270,-67.014,-61.408, 0.912,-4.710, 4.585,-4.625,-2.285, 0.877,297.130,-1.164,-8.495,-0.069,-4.103, 0.000, 0.000,1697.940,-0.011, 0.112,24.450, 0.000,-3.340,-4.286,24,24
2018-01-31,-3.434,-3.422, 2.732, 2.745,94.322,91.547, 4.672, 5.253, 5.668,214.933,987.583,213.658,196.734,292.808,297.502,-5.781,-6.200,-6.597,-6.859,-7.159,-7.474,-7.753,-8.084,,, 2.739, 2.734, 5.576, 2.775, 5.159,-1.737, 0.885,-67.014,-61.408, 0.922,-3.971, 5.268,-3.398,-2.125, 0.910,300.575,-1.255,-7.827,-0.571,-3.322, 0.000, 0.000,1697.940,-0.010, 0.206,23.719, 0.000,-3.110,-3.434,24,24
2018-02-01,-2.478,-2.427, 3.001, 3.021,95.235,93.194, 3.505, 3.824, 4.789,179.858,984.552,187.843,174.608,298.513,301.737,-5.808,-6.216,-6.599,-6.851,-7.142,-7.447,-7.717,-8.043,,, 2.717, 2.719, 5.596, 2.756, 5.159,-0.347, 1.930,-67.014,-61.408, 0.930,-3.003, 3.737,-1.815,-3.294, 0.931,305.081,-0.186,-4.818,-1.906,-2.317, 0.000, 0.000,1697.940,-0.006, 0.274,22.970, 0.000,-1.750,-2.478,24,24
2018-02-02,-1.608,-1.643, 3.309, 3.304,96.285,94.902, 4.045, 4.568, 5.093,130.292,971.050,220.055,200.298,300.022,304.965,-5.823,-6.223,-6.600,-6.843,-7.130,-7.422,-7.687,-8.006,,, 2.689, 2.697, 5.622, 2.730, 5.145, 0.250, 2.861,-67.014,-61.408, 0.906,-2.392, 5.269,-0.430,-2.295, 0.906,309.654,-1.719,-5.716, 0.586,-1.309, 2.847, 0.030,1698.113,-0.007, 0.002,22.296, 0.081,-1.760,-1.608,24,24
2018-02-03,-2.219,-2.199, 3.139, 3.148,95.592,93.726, 4.039, 4.544, 4.982,234.383,971.004,256.508,222.347,286.486,300.871,-5.793,-6.203,-6.583,-6.830,-7.110,-7.402,-7.661,-7.973,,, 2.672, 2.683, 5.617, 2.734, 5.166,-0.233, 2.840,-67.014,-61.408, 0.865,-3.177, 7.427, 0.941,-2.402, 0.794,306.933,-3.060,-6.713, 3.164,-1.924, 7.542, 0.080,1699.238,-0.009, 0.000,21.852, 0.414,-0.930,-2.219,24,24
2018-02-04,-1.079,-1.103, 3.316, 3.311,92.658,91.783, 4.484, 5.166, 5.861,205.442,974.012,220.953,186.776,298.265,308.369,-5.769,-6.181,-6.563,-6.810,-7.091,-7.378,-7.635,-7.941,,, 2.702, 2.699, 5.595, 2.756, 5.149, 0.590, 3.156,-67.014,-61.408, 0.845,-1.613, 5.089,-4.094,-3.149, 0.873,312.580,-4.869,-11.172, 3.568,-0.665, 7.327, 0.080,1701.183,-0.014, 0.000,21.271, 0.472,-0.770,-1.079,24,24
2018-02-05,-2.417,-2.499, 2.938, 2.928,92.440,90.561, 4.252, 4.685, 5.683,200.117,981.823,253.414,215.339,285.119,304.216,-5.644,-6.101,-6.506,-6.774,-7.060,-7.350,-7.603,-7.908,,, 2.720, 2.717, 5.586, 2.765, 5.178,-0.001, 3.116,-67.014,-61.408, 0.852,-2.545, 0.609,-6.890,-0.956, 0.783,308.043,-7.057,-12.646, 4.806,-1.662, 0.000, 0.000,1702.490,-0.016, 0.231,20.221, 0.050,-1.420,-2.417,24,24
2018-02-06,-2.511,-2.427, 2.995, 3.028,93.980,92.134, 5.843, 6.604, 7.747,87.788,976.104,195.513,172.796,298.797,303.314,-5.519,-5.998,-6.421,-6.704,-7.006,-7.304,-7.560,-7.866,,, 2.713, 2.709, 5.608, 2.743, 5.133,-1.052, 1.043,-67.014,-61.408, 0.886,-2.664, 3.160,-6.997,-2.035, 0.937,305.944,-2.461,-11.112, 1.943,-2.135, 4.259, 0.043,1702.690,-0.014, 0.259,19.685, 0.150,-0.700,-2.511,24,24
2018-02-07,-2.830,-2.896, 2.901, 2.881,93.345,90.687, 4.389, 4.869, 5.606,212.171,970.179,205.420,186.895,294.444,301.246,-5.420,-5.906,-6.337,-6.630,-6.944,-7.246,-7.508,-7.819,,, 2.673, 2.680, 5.632, 2.719, 5.164,-0.889, 1.687,-67.014,-61.408, 0.909,-3.265, 3.235,-4.929, 1.251, 0.896,304.221,-3.298,-9.700, 4.801,-2.507, 0.000, 0.000,1703.510,-0.012, 0.000,19.045, 0.017,-1.480,-2.830,24,24
2018-02-08,-3.637,-3.707, 2.665, 2.663,92.655,89.837, 3.504, 3.896, 4.410,122.775,977.596,217.923,192.356,289.945,297.716,-5.405,-5.890,-6.310,-6.595,-6.901,-7.201,-7.463,-7.773,,, 2.670, 2.672, 5.630, 2.721, 5.146,-1.860, 0.633,-67.014,-61.408, 0.879,-4.018, 1.974,-4.622, 1.118, 0.878,301.480,-6.067,-10.250, 2.586,-3.118, 0.000, 0.000,1703.510,-0.013, 0.000,18.523, 0.000,-3.150,-3.637,24,24
2018-02-09,-6.493,-6.646, 2.159, 2.140,94.904,89.257, 2.925, 3.356, 3.965,158.779,987.358,267.108,226.099,247.117,282.920,-5.405,-5.879,-6.290,-6.565,-6.864,-7.163,-7.425,-7.733,,, 2.689, 2.676, 5.628, 2.723, 5.167,-3.835,-0.658,-67.014,-61.408, 0.844,-7.655, 5.034,-1.862, 7.290, 0.466,286.357,-1.610,-6.132, 8.515,-6.627, 0.000, 0.000,1703.510,-0.008, 0.000,18.012, 0.000,-3.660,-6.493,24,24
2018-02-10,-3.806,-3.547, 2.502, 2.552,86.192,82.398, 5.677, 6.594, 7.671,270.300,984.742,242.106,197.694,250.328,288.116,-5.465,-5.890,-6.281,-6.542,-6.835,-7.129,-7.388,-7.692,,, 2.677, 2.683, 5.616, 2.736, 5.170,-2.531,-0.118,-67.014,-61.408, 0.816,-5.957,27.200,-1.642,-3.341, 0.438,293.983,14.632,-10.410, 4.237,-4.936, 9.775, 0.101,1704.105,-0.013, 0.000,17.802, 0.360,-1.290,-3.806,24,24
2018-02-11,-5.580,-5.801, 2.230, 2.211,89.150,85.132, 3.036, 3.124, 4.108,201.450,983.325,231.422,189.134,228.659,282.139,-5.497,-5.902,-6.276,-6.524,-6.811,-7.101,-7.354,-7.657,,, 2.698, 2.691, 5.609, 2.742, 5.190,-2.301, 0.551,-67.014,-61.408, 0.820,-7.765,10.809,-0.080, 3.825, 0.268,285.638, 7.274,-2.704, 9.107,-6.849, 0.000, 0.000,1705.930,-0.004, 0.000,16.962, 0.003,-1.830,-5.580,24,24
2018-02-12,-4.462,-4.414, 2.526, 2.552,92.955,89.432, 4.538, 5.152, 5.611,53.358,969.881,189.438,160.082,281.230,292.691,-5.545,-5.918,-6.278,-6.518,-6.791,-7.078,-7.326,-7.625,,, 2.691, 2.692, 5.611, 2.740, 5.131,-3.049,-1.162,-67.014,-61.408, 0.847,-4.998, 3.711,-5.362,-2.752, 0.833,296.129,-4.323,-10.967,-0.907,-4.354, 0.000, 0.000,1705.930,-0.014, 0.000,16.390, 0.000,-2.600,-4.462,24,24
2018-02-13,-5.849,-6.070, 2.329, 2.287,94.848,89.589, 2.972, 3.275, 3.859,157.108,966.583,205.020,177.131,280.012,290.700,-5.577,-5.938,-6.285,-6.514,-6.780,-7.058,-7.300,-7.596,,, 2.700, 2.700, 5.595, 2.756, 5.091,-3.589,-1.478,-67.014,-61.407, 0.865,-5.790,-2.342,-5.638, 3.896, 0.850,293.585,-9.077,-9.556, 5.490,-4.911, 0.000, 0.000,1705.930,-0.012, 0.000,15.752, 0.000,-2.730,-5.849,24,24
2018-02-14,-9.180,-9.274, 1.721, 1.714,95.312,87.332, 4.289, 5.062, 5.240,197.067,964.512,191.535,164.189,269.071,276.211,-5.638,-5.972,-6.305,-6.517,-6.773,-7.043,-7.281,-7.570,,, 2.720, 2.720, 5.581, 2.770, 5.112,-7.628,-5.280,-67.014,-61.407, 0.857,-9.092,-1.278,-7.375, 6.963, 0.859,279.748,-11.574,-12.540, 8.010,-8.127, 0.000, 0.000,1705.930,-0.016, 0.043,15.015, 0.000,-7.950,-9.180,24,24
2018-02-15,-10.733,-10.723, 1.474, 1.483,94.566,85.524, 4.271, 4.678, 5.391,185.846,978.302,249.546,204.408,223.331,266.515,-5.683,-6.006,-6.327,-6.528,-6.773,-7.035,-7.262,-7.549,,, 2.728, 2.723, 5.585, 2.766, 5.157,-7.745,-5.018,-67.014,-61.407, 0.819,-11.385, 5.960,-3.910, 5.848, 0.336,269.663, 0.882,-6.463, 8.279,-10.572, 0.000, 0.000,1705.930,-0.009, 0.060,14.288, 0.000,-8.520,-10.733,24,24
2018-02-16,-6.922,-6.714, 2.037, 2.080,93.183,87.546, 5.276, 6.009, 6.990,130.154,980.667,211.777,172.034,260.965,282.431,-5.778,-6.058,-6.356,-6.543,-6.779,-7.033,-7.254,-7.530,,, 2.710, 2.716, 5.591, 2.761, 5.108,-5.213,-2.989,-67.014,-61.407, 0.812,-7.230, 5.995,-6.112,-5.354, 0.697,287.416,-1.380,-11.012,-3.560,-6.373, 0.000, 0.000,1705.930,-0.014, 0.000,13.615, 0.000,-5.070,-6.922,24,24
