# NEAD 1.0 UTF-8
# [METADATA]
# station_id       = AWS15
# latitude         = -67.5717
# longitude        = -62.125
# altitude         = 49
# nodata           = 
# field_delimiter  = ,
# tz               = 0
# doi              = 
# [FIELDS]
# fields           = 
time,t,t2m,q,q2m,rh,rh2m,ff,ff10m,ffmax,ffdir,p,SWd,SWu,LWd,LWu,Tsub1a,Tsub2a,Tsub3a,Tsub4a,Tsub5a,Tsub1b,Tsub2b,Tsub3b,Tsub4b,Tsub5b,z_surf,z_surf_filtered,cum_surface_height_zboom,z_u,Vbat,TCNR,Tlogger,LAT,LON,alb,Ts_obs,SHFdown,LHFdown,GHFup,cloud_cover,LWu_mod,SHFdown_mod,LHFdown_mod,GHFup_mod,Ts_mod,meltE,melt,cumulative_melt,sublimation,accumulation,LWC,LWC_10cm,Tsmax,Tmax,pnan_SEB,pnan_AWS
2011-08-07,-4.265,-4.338, 2.082, 2.081,78.168,75.355, 6.994, 7.822, 9.092,252.542,1005.700, 9.326, 8.588,241.920,284.582,-19.912,-19.926,-19.565,-19.108,-18.053,-13.789,-11.985,-11.107,,, 2.918, 2.915, 2.293, 3.064,13.462,-4.427,-5.051,,,,-6.956,34.108,-6.988,-17.604, 0.404,278.377,51.201, 1.812,-18.025,-8.469, 0.000, 0.000,176.290, 0.003, 0.000, 0.000, 0.000,-4.310,-4.265,24,24
2011-08-08,-3.284,-3.128, 2.220, 2.279,75.925,74.933, 4.412, 5.043, 5.736,271.558,1009.637, 9.321, 8.604,266.175,288.750,-19.797,-19.835,-19.518,-19.110,-18.093,-13.806,-11.962,-11.096,,, 2.921, 2.920, 2.285, 3.071,13.493,-3.376,-4.146,,,,-5.757,21.052,-5.084,-17.286, 0.621,283.167,31.247, 1.462,-17.170,-7.348, 0.000, 0.000,176.290, 0.002, 0.000, 0.000, 0.000,-2.130,-3.284,23,24
2011-08-09,-9.362,-10.023, 1.672, 1.600,89.738,82.280, 3.716, 3.922, 4.831,144.683,1007.279,12.038,11.097,227.107,264.476,-19.581,-19.649,-19.386,-19.050,-18.100,-13.830,-11.964,-11.102,,, 2.929, 2.927, 2.279, 3.077,13.500,-9.443,-10.058,,,,-12.611,15.542,-0.756, 6.880, 0.400,257.899,21.991, 2.710, 7.016,-13.622, 0.000, 0.000,176.290, 0.003, 0.000, 0.000, 0.000,-3.270,-9.362,24,24
2011-08-10,-19.834,-20.227, 0.678, 0.655,98.377,81.167, 2.655, 3.065, 3.452,147.513,986.275,13.457,12.747,212.209,228.192,-19.297,-19.391,-19.181,-18.922,-18.074,-13.825,-11.947,-11.102,,, 2.931, 2.930, 2.279, 3.078,13.485,-19.840,-20.484,,,,-21.621, 6.005,-0.939,10.808, 0.599,227.170, 6.025,-0.864, 9.717,-21.592, 0.000, 0.000,176.290,-0.001, 0.000, 0.000, 0.000,-14.040,-19.834,24,24
2011-08-11,-25.116,-25.678, 0.413, 0.401,98.208,77.024, 4.774, 5.088, 6.206,174.267,982.600,18.916,17.936,194.023,210.137,-18.989,-19.102,-18.935,-18.752,-18.008,-13.940,-12.055,-11.160,,, 2.933, 2.932, 2.277, 3.080,13.465,-25.020,-25.732,,,,-27.254, 6.402,-2.713,17.517, 0.513,210.164, 4.683,-2.747,15.999,-26.556, 0.000, 0.000,176.290,-0.004, 0.000, 0.000, 0.000,-21.780,-25.116,24,24
2011-08-12,-36.655,-36.751, 0.114, 0.115,97.168,68.738, 2.197, 2.450, 2.856,217.550,995.267,30.572,28.666,155.694,171.564,-18.744,-18.858,-18.705,-18.562,-17.907,-14.020,-12.121,-11.187,,, 2.938, 2.935, 2.274, 3.082,13.430,-36.536,-37.885,,,,-38.552, 6.895,-0.270,19.707, 0.295,177.263, 0.111,-0.761,19.552,-36.693, 0.000, 0.000,176.290,-0.001, 0.000, 0.000, 0.000,-36.730,-36.655,24,24
2011-08-13,-29.690,-29.713, 0.255, 0.263,97.515,73.581, 3.676, 4.101, 4.779,220.233,1001.442,31.180,28.709,174.138,193.971,-18.611,-18.710,-18.545,-18.404,-17.802,-14.047,-12.136,-11.187,,, 2.935, 2.935, 2.276, 3.081,13.398,-29.678,-30.276,,,,-31.341,12.687,-0.617,-1.592, 0.419,192.582,15.417,-0.257, 0.935,-31.801, 0.000, 0.000,176.290,-0.000, 0.000, 0.000, 0.000,-25.800,-29.690,23,24
2011-08-14,-22.125,-21.837, 0.520, 0.536,98.368,79.966, 6.990, 7.855, 9.087,184.000,1004.367,12.129,10.959,211.418,222.458,-18.637,-18.710,-18.503,-18.316,-17.718,-14.113,-12.197,-11.220,,, 2.931, 2.934, 2.276, 3.080,13.407,-22.102,-22.436,,,,-22.529,10.361,-4.044,-11.378, 0.703,221.344,19.772,-2.523,-11.110,-23.209, 0.000, 0.000,176.290,-0.003, 0.000, 0.000, 0.000,-20.000,-22.125,24,24
2011-08-15,-27.029,-27.589, 0.337, 0.323,98.174,75.569, 3.553, 3.688, 4.619,217.575,1004.779,28.767,25.631,180.685,202.440,-18.741,-18.795,-18.545,-18.301,-17.670,-14.125,-12.172,-11.202,,, 2.936, 2.936, 2.272, 3.084,13.422,-26.843,-27.377,,,,-29.468, 9.670,-1.031,14.860, 0.355,202.351, 8.616,-0.986,13.213,-28.822, 0.000, 0.000,176.290,-0.001, 0.000, 0.000, 0.000,-21.960,-27.029,24,24
2011-08-16,-33.434,-33.498, 0.162, 0.164,97.432,71.090, 0.653, 0.781, 0.849,110.212,999.079,24.696,23.462,177.155,181.370,-18.823,-18.874,-18.606,-18.337,-17.655,-14.104,-12.147,-11.200,,, 2.943, 2.937, 2.274, 3.082,13.403,-33.442,-35.624,,,,-35.237, 2.014,-0.127,10.859, 0.642,187.237,-0.471,-0.430, 9.103,-33.434, 0.000, 0.000,176.290,-0.001, 0.000, 0.000, 0.000,-33.420,-33.434,24,24
2011-08-17,-24.209,-23.767, 0.459, 0.478,98.483,78.777, 2.859, 3.301, 3.717,88.433,982.721,11.257,10.694,217.687,217.633,-18.889,-18.932,-18.654,-18.367,-17.666,-14.119,-12.165,-11.210,,, 2.930, 2.933, 2.277, 3.080,13.393,-24.024,-24.338,,,,-23.892, 1.006,-2.169,-14.686, 0.876,214.622, 6.943,-0.906,-11.791,-25.185, 0.000, 0.000,176.290,-0.001, 0.192, 0.000, 0.000,-20.780,-24.209,24,24
2011-08-18,-22.747,-22.606, 0.492, 0.504,98.027,79.447, 8.932,10.222,11.611,179.825,984.738,24.002,22.802,222.035,228.553,-18.973,-18.938,-18.741,-18.351,-17.692,-14.225,-12.375,-11.268,,, 2.909, 2.928, 2.295, 3.062,13.475,-22.685,-24.676,,,,-21.120,-33.494,-14.909,-5.975, 0.861,221.635, 8.143,-5.817,-3.921,-23.112, 0.000, 0.000,176.290,-0.007, 0.218, 0.000, 0.000,-12.310,-22.747,23,24
2011-08-19,-26.098,-26.384, 0.358, 0.352,97.928,76.367, 3.505, 3.589, 4.557,167.592,1010.900,28.705,27.270,200.989,209.181,-19.104,-19.135,-18.828,-18.491,-17.721,-14.253,-12.350,-11.305,,, 2.871, 2.898, 2.315, 3.041,13.419,-25.539,-25.364,,,,-27.090, 0.488,-2.427,10.758, 0.630,208.639, 0.761,-2.350, 8.912,-26.948, 0.000, 0.000,176.290,-0.003, 0.002, 0.000, 0.000,-22.050,-26.098,24,24
2011-08-20,-25.028,-24.658, 0.403, 0.424,98.604,78.045, 1.349, 1.476, 1.753,55.175,1005.975,20.721,19.685,210.732,212.145,-19.142,-19.181,-18.883,-18.546,-17.754,-14.205,-12.265,-11.265,,, 2.891, 2.889, 2.317, 3.040,13.411,-24.954,-25.698,,,,-25.498, 1.965,-0.663,-7.047, 0.799,211.242, 3.223,-0.300,-4.921,-26.138, 0.000, 0.000,176.290,-0.000, 0.000, 0.000, 0.000,-18.930,-25.028,24,24
2011-08-21,-16.881,-16.829, 0.848, 0.859,98.162,83.768, 1.700, 1.924, 2.210,112.342,1003.029,17.905,17.009,246.567,245.345,-19.149,-19.193,-18.907,-18.582,-17.789,-14.235,-12.311,-11.295,,, 2.889, 2.889, 2.317, 3.039,13.423,-16.409,-16.385,,,,-16.703,-0.990,-2.279,-12.064, 0.928,238.904, 3.898,-0.512,-11.738,-18.383, 0.000, 0.000,176.290,-0.001, 0.000, 0.000, 0.000,-15.220,-16.881,24,24
2011-08-22,-17.644,-17.550, 0.800, 0.818,98.610,83.851, 0.921, 1.037, 1.197,199.258,996.125,18.711,17.776,243.309,242.946,-19.150,-19.197,-18.910,-18.595,-17.812,-14.216,-12.283,-11.284,,, 2.890, 2.889, 2.317, 3.040,13.444,-16.952,-17.138,,,,-17.163,-1.110,-1.550,-7.466, 0.928,239.054, 1.045,-0.490,-6.323,-18.341, 0.000, 0.000,176.290,-0.001, 0.000, 0.000, 0.000,-15.530,-17.644,24,24
2011-08-23,-16.454,-16.429, 0.908, 0.917,98.460,84.220, 1.885, 2.157, 2.450,162.650,975.975,19.218,18.257,245.045,244.929,-19.110,-19.166,-18.899,-18.598,-17.825,-14.224,-12.310,-11.301,,, 2.893, 2.891, 2.313, 3.044,13.457,-16.075,-16.256,,,,-16.843, 1.252,-1.633,-4.042, 0.888,242.617, 3.039,-0.845,-5.267,-17.392, 0.000, 0.000,176.290,-0.001, 0.000, 0.000, 0.000,-14.640,-16.454,24,24
2011-08-24,-18.466,-18.734, 0.764, 0.753,97.095,81.364, 3.581, 4.046, 4.656,181.908,975.350,34.551,32.768,224.066,235.818,-19.018,-19.085,-18.844,-18.578,-17.835,-14.326,-12.430,-11.368,,, 2.897, 2.896, 2.308, 3.048,13.467,-18.176,-18.053,,,,-19.509, 4.930,-2.689, 3.465, 0.680,233.755, 7.209,-2.006, 3.306,-19.831, 0.000, 0.000,176.290,-0.002, 0.000, 0.000, 0.000,-15.480,-18.466,24,24
2011-08-25,-23.444,-23.862, 0.467, 0.457,95.999,76.629, 3.786, 4.074, 4.922,194.167,992.596,41.307,39.162,189.662,214.802,-18.895,-18.975,-18.762,-18.530,-17.826,-14.376,-12.499,-11.403,,, 2.903, 2.902, 2.302, 3.054,13.468,-23.128,-23.451,,,,-25.689, 9.090,-1.878,12.642, 0.356,211.934,11.808,-1.360,12.512,-26.030, 0.000, 0.000,176.290,-0.002, 0.000, 0.000, 0.000,-19.510,-23.444,24,24
2011-08-26,-33.453,-33.607, 0.164, 0.163,98.002,71.330, 1.310, 1.435, 1.703,271.814,1000.008,45.846,43.554,169.677,180.158,-18.765,-18.851,-18.653,-18.455,-17.795,-14.338,-12.430,-11.363,,, 2.909, 2.903, 2.305, 3.052,13.445,-33.034,-34.218,,,,-35.690, 4.477,-0.167,16.160, 0.494,186.585, 0.471,-0.544,13.436,-33.647, 0.000, 0.000,176.290,-0.001, 0.000, 0.000, 0.000,-32.950,-33.453,24,24
2011-08-27,-21.187,-20.841, 0.623, 0.631,95.631,78.535, 1.856, 2.045, 2.413,213.483,996.571,44.454,41.682,215.932,224.036,-18.670,-18.756,-18.561,-18.375,-17.750,-14.352,-12.451,-11.386,,, 2.897, 2.901, 2.306, 3.051,13.427,-20.549,-20.060,,,,-22.310, 4.572,-0.625,-11.586, 0.674,219.633, 8.795, 0.269,-7.922,-23.773, 0.000, 0.000,176.290, 0.000, 0.000, 0.000, 0.000,-15.410,-21.187,23,24
2011-08-28,-29.723,-29.938, 0.246, 0.242,99.292,74.737, 1.354, 1.462, 1.761,166.287,1002.900,48.666,42.861,175.626,194.261,-18.668,-18.740,-18.524,-18.323,-17.709,-14.382,-12.482,-11.402,,, 2.904, 2.905, 2.302, 3.054,13.436,-28.615,-28.475,,,,-31.435, 3.349,-0.250,13.797, 0.417,195.033, 2.551,-0.324,11.790,-30.985, 0.000, 0.000,176.290,-0.000, 0.000, 0.000, 0.000,-28.080,-29.723,24,24
2011-08-29,-27.265,-27.032, 0.325, 0.337,98.908,76.449, 1.652, 1.852, 2.148,257.992,998.775,56.007,49.249,187.178,200.889,-18.700,-18.762,-18.530,-18.303,-17.680,-14.375,-12.470,-11.395,,, 2.903, 2.905, 2.303, 3.054,13.431,-26.497,-26.878,,,,-28.919, 5.134,-0.234,-1.507, 0.527,200.898, 6.033,-0.114,-0.193,-29.210, 0.000, 0.000,176.290,-0.000, 0.000, 0.000, 0.000,-24.400,-27.265,24,24
2011-08-30,-20.161,-20.189, 0.640, 0.644,98.492,81.306, 1.946, 2.187, 2.529,215.808,996.333,40.372,35.699,212.136,223.886,-18.745,-18.800,-18.557,-18.312,-17.672,-14.414,-12.522,-11.432,,, 2.908, 2.904, 2.303, 3.054,13.431,-19.784,-20.553,,,,-22.459, 7.092,-0.052,-7.818, 0.600,220.553,10.080, 0.459,-6.284,-23.442, 0.000, 0.000,176.290, 0.001, 0.000, 0.000, 0.000,-18.500,-20.161,24,24
2011-08-31,-23.524,-23.666, 0.462, 0.459,98.707,78.799, 2.149, 2.375, 2.794,139.179,,41.731,36.896,198.379,214.366,-18.806,-18.856,-18.598,-18.333,-17.675,-14.426,-12.551,-11.453,,, 2.905, 2.905, 2.303, 3.054,13.440,-23.092,-23.470,,,,-25.242, 4.264,-0.850, 3.223, 0.535,212.575, 6.063,-0.544, 2.917,-25.724, 0.000, 0.000,176.290,-0.001, 0.000, 0.000, 0.000,-21.150,-23.524,24,24
2011-09-01,-11.042,-10.766, 1.435, 1.461,91.009,82.480, 3.912, 4.271, 5.086,73.837,,31.725,28.733,257.125,261.350,-18.846,-18.893,-18.637,-18.365,-17.687,-14.424,-12.528,-11.429,,, 2.905, 2.905, 2.301, 3.056,13.454,-10.846,-11.229,,,,-12.451, 9.860,-3.079,-24.173, 0.799,256.986,18.068, 0.155,-21.334,-13.778, 0.000, 0.000,176.290, 0.000, 0.047, 0.000, 0.000,-8.280,-11.042,24,24
2011-09-02,-19.697,-20.006, 0.673, 0.656,98.847,81.643, 2.458, 2.848, 3.195,148.650,,46.320,42.076,210.831,229.213,-18.848,-18.906,-18.652,-18.386,-17.702,-14.462,-12.610,-11.499,,, 2.906, 2.906, 2.305, 3.051,13.486,-19.403,-19.815,,,,-21.238, 6.359,-0.861, 6.391, 0.564,227.545, 7.995,-0.522, 6.048,-21.475, 0.000, 0.000,176.290,-0.001, 0.505, 0.000, 0.000,-18.670,-19.697,24,24
2011-09-03,-20.966,-20.980, 0.586, 0.591,97.951,80.238, 5.461, 6.184, 7.099,175.783,,39.381,36.474,229.934,228.781,-18.799,-18.870,-18.635,-18.388,-17.716,-14.539,-12.728,-11.570,,, 2.857, 2.885, 2.353, 3.003,13.481,-20.763,-20.891,,,,-21.065, 0.240,-4.807,-1.648, 0.907,228.338, 1.179,-4.595,-2.365,-21.245, 0.000, 0.000,176.290,-0.006, 0.008, 0.000, 0.000,-19.960,-20.966,24,24
2011-09-04,-22.768,-22.711, 0.485, 0.493,96.652,77.927, 5.586, 6.178, 7.262,176.867,,36.609,34.693,223.540,222.685,-18.712,-18.793,-18.581,-18.363,-17.714,-14.537,-12.692,-11.530,,, 2.824, 2.855, 2.351, 3.005,13.478,-22.519,-22.597,,,,-22.760, 0.556,-4.585, 1.108, 0.892,222.897, 0.591,-4.571, 0.898,-22.755, 0.000, 0.000,176.290,-0.006, 0.000, 0.000, 0.000,-21.070,-22.768,24,24
2011-09-05,-21.040,-21.224, 0.563, 0.562,94.667,77.752, 3.282, 3.498, 4.267,227.471,,48.115,44.618,224.580,226.948,-18.628,-18.711,-18.512,-18.315,-17.696,-14.525,-12.661,-11.509,,, 2.871, 2.863, 2.337, 3.020,13.480,-20.160,-20.064,,,,-22.009, 0.166,-3.270, 4.024, 0.761,226.005, 0.737,-3.046, 2.407,-21.918, 0.000, 0.000,176.290,-0.004, 0.000, 0.000, 0.000,-18.340,-21.040,24,24
2011-09-06,-25.801,-25.807, 0.370, 0.374,98.994,77.583, 1.646, 1.765, 2.140,150.950,,40.806,38.412,207.357,211.259,-18.558,-18.644,-18.446,-18.261,-17.668,-14.523,-12.658,-11.524,,, 2.876, 2.876, 2.333, 3.023,13.476,-25.300,-25.753,,,,-25.964,-0.350,-1.195, 3.564, 0.803,212.610,-0.835,-1.269, 3.852,-25.705, 0.000, 0.000,176.290,-0.002, 0.000, 0.000, 0.000,-23.530,-25.801,24,24
2011-09-07,-26.021,-26.348, 0.364, 0.359,98.391,76.620, 1.791, 2.037, 2.322,223.330,,62.732,59.560,195.331,208.297,-18.495,-18.582,-18.391,-18.214,-17.636,-14.548,-12.711,-11.561,,, 2.876, 2.876, 2.334, 3.023,13.470,-25.564,-25.613,,,,-27.445, 3.658,-0.753,11.274, 0.574,208.286, 3.145,-0.841, 9.651,-27.020, 0.000, 0.000,176.290,-0.001, 0.000, 0.000, 0.000,-22.960,-26.021,24,24
2011-09-08,-34.661,-34.834, 0.146, 0.145,97.490,70.106, 1.545, 1.736, 2.009,219.492,,84.544,80.317,155.638,176.462,-18.464,-18.545,-18.352,-18.170,-17.605,-14.557,-12.722,-11.574,,, 2.874, 2.874, 2.337, 3.020,13.458,-33.311,-33.936,,,,-37.044, 5.774,-0.151,18.645, 0.224,179.530, 2.574,-0.385,17.547,-35.941, 0.000, 0.000,176.290,-0.000, 0.000, 0.000, 0.000,-34.310,-34.661,24,24
2011-09-09,-32.686,-32.536, 0.185, 0.190,97.736,71.872, 2.303, 2.491, 2.993,137.979,,68.079,64.675,174.775,186.104,-18.457,-18.536,-18.330,-18.141,-17.580,-14.557,-12.729,-11.582,,, 2.870, 2.872, 2.338, 3.018,13.437,-32.090,-32.552,,,,-33.637, 4.288,-0.580, 2.513, 0.544,186.562, 4.350,-0.535, 3.548,-33.673, 0.000, 0.000,176.290,-0.001, 0.000, 0.000, 0.000,-29.020,-32.686,24,24
2011-09-10,-30.595,-30.600, 0.233, 0.236,97.899,73.481, 1.920, 2.260, 2.496,110.117,,52.751,50.113,192.420,195.204,-18.510,-18.578,-18.345,-18.134,-17.562,-14.584,-12.774,-11.616,,, 2.873, 2.872, 2.337, 3.019,13.427,-30.081,-30.222,,,,-30.918, 0.202,-1.170, 0.803, 0.785,196.016, 0.620,-1.046, 0.632,-30.713, 0.000, 0.000,176.290,-0.001, 0.000, 0.000, 0.000,-26.060,-30.595,24,24
2011-09-11,-30.274,-30.217, 0.231, 0.236,98.241,74.021, 3.657, 4.108, 4.755,175.475,,46.730,44.394,202.277,198.907,-18.622,-18.676,-18.411,-18.166,-17.562,-14.596,-12.787,-11.622,,, 2.867, 2.872, 2.336, 3.021,13.424,-29.787,-29.705,,,,-29.723,-4.380,-2.404, 2.079, 0.872,199.472,-5.475,-2.514, 2.089,-29.608, 0.000, 0.000,176.290,-0.003, 0.000, 0.000, 0.000,-28.950,-30.274,24,24
2011-09-12,-29.029,-28.896, 0.263, 0.270,98.073,74.741, 4.744, 5.322, 6.168,189.650,,52.042,49.272,207.218,202.407,-18.754,-18.799,-18.512,-18.232,-17.589,-14.640,-12.852,-11.651,,, 2.863, 2.878, 2.326, 3.031,13.422,-28.678,-28.754,,,,-28.665,-1.968,-2.948,-0.022, 0.884,202.936,-3.095,-3.073, 0.107,-28.560, 0.000, 0.000,176.290,-0.004, 0.000, 0.000, 0.000,-27.500,-29.029,24,24
2011-09-13,-30.236,-30.802, 0.242, 0.234,98.180,73.298, 2.941, 3.103, 3.824,195.008,,90.679,82.818,161.254,191.647,-18.890,-18.930,-18.631,-18.321,-17.635,-14.667,-12.890,-11.686,,, 2.891, 2.888, 2.318, 3.038,13.422,-29.052,-28.762,,,,-32.793, 7.720,-0.833,16.086, 0.280,189.353, 8.498,-0.688,15.200,-32.874, 0.000, 0.000,176.290,-0.001, 0.142, 0.000, 0.000,-26.610,-30.236,24,24
2011-09-14,-35.885,-35.419, 0.152, 0.163,97.589,70.211, 1.266, 1.420, 1.645,85.679,,69.800,63.422,170.332,176.725,-18.990,-19.031,-18.725,-18.404,-17.684,-14.640,-12.841,-11.659,,, 2.892, 2.886, 2.331, 3.026,13.412,-35.190,-35.361,,,,-36.528, 2.451,-0.439, 0.490, 0.577,180.829, 0.792,-0.424, 0.424,-35.728, 0.000, 0.000,176.290,-0.001, 0.218, 0.000, 0.000,-27.790,-35.885,24,24
2011-09-15,-30.039,-30.148, 0.241, 0.241,98.252,73.860, 2.719, 3.087, 3.535,184.725,,87.033,80.974,183.710,195.298,-19.088,-19.125,-18.811,-18.476,-17.735,-14.630,-12.840,-11.665,,, 2.861, 2.868, 2.351, 3.006,13.404,-29.262,-29.545,,,,-31.000, 4.159,-1.010, 1.854, 0.565,195.013, 4.161,-0.926, 2.183,-31.002, 0.000, 0.000,176.290,-0.001, 0.001, 0.000, 0.000,-27.330,-30.039,24,24
2011-09-16,-29.467,-29.411, 0.250, 0.255,98.024,74.296, 4.119, 4.677, 5.354,169.367,,64.587,61.117,199.365,199.642,-19.232,-19.261,-18.924,-18.562,-17.791,-14.673,-12.895,-11.692,,, 2.850, 2.856, 2.348, 3.009,13.405,-29.043,-28.914,,,,-29.532, 1.430,-2.201,-0.787, 0.839,199.995, 0.646,-2.283,-1.065,-29.450, 0.000, 0.000,176.290,-0.003, 0.403, 0.000, 0.000,-28.740,-29.467,24,24
2011-09-17,-27.064,-26.833, 0.323, 0.336,97.662,75.821, 9.007,10.297,11.709,188.792,,65.986,62.687,205.632,206.457,-19.643,-19.220,-19.083,-18.492,-17.763,-14.635,-13.108,-11.765,,, 2.861, 2.841, 2.383, 2.973,13.360,-26.828,-27.218,,, 0.950,-27.321, 8.904,-5.865,-4.788, 0.827,207.520, 7.446,-4.984,-4.906,-27.207, 0.000, 0.000,176.290,-0.006, 0.267, 0.000, 0.000,-15.400,-27.064,24,24
2011-09-18,-23.012,-23.064, 0.472, 0.475,96.394,77.515, 6.719, 7.335, 8.735,185.917,,61.756,58.668,224.010,221.529,-19.432,-19.545,-19.178,-18.770,-17.973,-14.712,-12.932,-11.785,,, 2.751, 2.804, 2.408, 2.949,13.415,-22.632,-22.652,,, 0.950,-23.180, 1.857,-5.117,-5.311, 0.912,220.898, 4.084,-4.773,-5.518,-23.318, 0.000, 0.000,176.290,-0.006, 0.000, 0.000, 0.000,-22.440,-23.012,24,24
2011-09-19,-26.382,-26.581, 0.342, 0.340,96.867,75.352, 6.441, 7.227, 8.374,170.033,,71.751,67.121,213.401,210.856,-19.532,-19.574,-19.251,-18.863,-18.007,-14.691,-12.950,-11.776,,, 2.791, 2.802, 2.389, 2.968,13.422,-25.974,-25.762,,, 0.934,-26.442,-1.425,-4.560, 3.949, 0.905,210.860,-4.856,-4.916, 3.702,-26.217, 0.000, 0.000,176.290,-0.006, 0.000, 0.000, 0.000,-23.810,-26.382,24,24
2011-09-20,-28.834,-28.853, 0.266, 0.269,97.452,74.148, 4.074, 4.392, 5.297,255.946,,106.372,95.269,177.972,199.442,-19.549,-19.593,-19.267,-18.902,-18.061,-14.711,-12.963,-11.762,,, 2.816, 2.820, 2.377, 2.979,13.422,-27.434,-27.038,,, 0.895,-29.713, 4.313,-1.755, 6.555, 0.422,198.458, 5.557,-1.615, 7.109,-29.922, 0.000, 0.000,176.290,-0.002, 0.000, 0.000, 0.000,-28.640,-28.834,24,24
2011-09-21,-17.005,-16.338, 0.938, 0.978,87.337,74.294, 5.488, 6.204, 7.135,292.196,,108.424,95.380,192.953,235.817,-19.525,-19.574,-19.267,-18.926,-18.105,-14.678,-12.920,-11.737,,, 2.830, 2.834, 2.364, 2.993,13.422,-16.754,-17.160,,, 0.878,-18.876,27.375,-1.611,-21.787, 0.267,231.599,41.503, 2.616,-19.274,-20.648, 0.000, 0.000,176.290, 0.003, 0.000, 0.000, 0.000,-10.860,-17.005,24,24
2011-09-22,-11.965,-11.929, 1.118, 1.133,79.790,71.530, 6.111, 6.764, 7.944,252.767,,96.285,86.169,204.568,252.245,-19.515,-19.572,-19.270,-18.941,-18.140,-14.747,-13.012,-11.794,,, 2.856, 2.852, 2.347, 3.010,13.446,-11.783,-12.372,,, 0.894,-14.783,29.796,-4.692,-13.393, 0.265,246.568,43.894,-0.337,-13.509,-16.409, 0.000, 0.000,176.290,-0.000, 0.000, 0.000, 0.000,-10.720,-11.965,24,24
2011-09-23,-3.708,-3.605, 2.210, 2.244,75.910,74.036, 6.669, 7.433, 8.669,305.567,,88.420,78.978,224.497,283.852,-19.494,-19.555,-19.270,-18.951,-18.158,-14.671,-12.911,-11.766,,, 2.864, 2.867, 2.333, 3.023,13.469,-3.586,-4.398,,, 0.893,-6.975,38.673,-3.864,-22.975, 0.192,276.347,58.065, 6.309,-22.398,-8.981, 0.000, 0.000,176.290, 0.008, 0.000, 0.000, 0.000,-2.670,-3.708,24,24
2011-09-24,-2.457,-2.608, 2.659, 2.664,83.384,82.378, 8.318, 9.267,10.813,151.079,,111.559,98.626,234.617,293.293,-19.393,-19.465,-19.210,-18.922,-18.165,-14.679,-12.923,-11.774,,, 2.884, 2.880, 2.325, 3.032,13.502,-2.257,-2.836,,, 0.886,-4.959,32.737,-2.511,-18.740, 0.291,287.987,48.835, 6.824,-17.613,-6.217, 0.000, 0.000,176.290, 0.009, 0.000, 0.000, 0.000,-1.760,-2.457,24,24
2011-09-25,-15.780,-16.594, 0.886, 0.822,85.024,73.604, 7.358, 8.173, 9.565,188.825,,112.735,99.519,186.352,240.278,-19.225,-19.315,-19.104,-18.870,-18.162,-14.810,-13.112,-11.887,,, 2.885, 2.885, 2.325, 3.032,13.526,-15.297,-15.660,,, 0.881,-18.944,26.461,-5.296,20.078, 0.212,235.929,29.759,-4.701,17.529,-19.294, 0.000, 0.000,176.290,-0.006, 0.000, 0.000, 0.000,-9.330,-15.780,24,24
2011-09-26,-21.089,-21.269, 0.596, 0.597,95.526,78.251, 4.578, 4.938, 5.951,165.096,,123.681,104.640,181.471,221.326,-18.960,-19.074,-18.919,-18.759,-18.126,-14.796,-13.040,-11.833,,, 2.885, 2.885, 2.323, 3.034,13.510,-20.274,-20.782,,, 0.840,-23.432,13.619,-1.669, 8.810, 0.317,221.068,13.221,-1.893, 6.819,-23.410, 0.000, 0.000,176.290,-0.002, 0.000, 0.000, 0.000,-17.180,-21.089,23,24
2011-09-27,-24.326,-24.515, 0.406, 0.403,94.330,74.764, 2.579, 2.847, 3.353,236.717,,145.523,121.905,163.450,206.763,-18.688,-18.811,-18.697,-18.596,-18.052,-14.855,-13.126,-11.912,,, 2.887, 2.887, 2.322, 3.035,13.500,-22.793,-22.910,,, 0.839,-27.523,12.210,-0.174,13.044, 0.192,208.282,10.183,-0.433,11.204,-26.978, 0.000, 0.000,176.290,-0.001, 0.000, 0.000, 0.000,-25.180,-24.326,24,24
2011-09-28,-22.228,-21.575, 0.534, 0.583,90.743,73.335, 2.886, 3.261, 3.751,198.383,,117.005,101.531,199.787,216.602,-18.502,-18.622,-18.508,-18.432,-17.950,-14.802,-13.018,-11.828,,, 2.886, 2.887, 2.322, 3.035,13.482,-21.623,-22.373,,, 0.872,-24.040,10.482,-1.805,-10.679, 0.497,219.294,10.417,-1.614,-8.896,-24.049, 0.000, 0.000,176.290,-0.002, 0.000, 0.000, 0.000,-11.710,-22.228,24,24
2011-09-29,-20.024,-20.575, 0.627, 0.594,90.900,75.327, 4.778, 5.412, 6.211,193.967,,141.520,122.798,194.125,228.360,-18.403,-18.515,-18.390,-18.304,-17.855,-14.870,-13.116,-11.920,,, 2.887, 2.886, 2.322, 3.035,13.492,-18.658,-18.584,,, 0.867,-21.749, 7.992,-3.656, 5.665, 0.407,225.405,11.532,-2.886, 5.091,-22.101, 0.000, 0.000,176.290,-0.003, 0.000, 0.000, 0.000,-13.490,-20.024,24,24
