# NEAD 1.0 UTF-8
# [METADATA]
# station_id       = AWS18
# latitude         = -66.4024
# longitude        = -63.3708
# altitude         = 78
# nodata           = 
# field_delimiter  = ,
# tz               = 0
# doi              = 
# [FIELDS]
# fields           = 
time,t,t2m,q,q2m,rh,rh2m,ff,ff10m,ffmax,ffdir,p,SWd,SWu,LWd,LWu,Tsub1a,Tsub2a,Tsub3a,Tsub4a,Tsub5a,Tsub1b,Tsub2b,Tsub3b,Tsub4b,Tsub5b,z_surf,z_surf_filtered,cum_surface_height_zboom,z_u,Vbat,TCNR,Tlogger,LAT,LON,alb,Ts_obs,SHFdown,LHFdown,GHFup,cloud_cover,LWu_mod,SHFdown_mod,LHFdown_mod,GHFup_mod,Ts_mod,meltE,melt,cumulative_melt,sublimation,accumulation,LWC,LWC_10cm,Tsmax,Tmax,pnan_SEB,pnan_AWS
2016-01-29,-2.228,-2.282, 3.078, 3.072,95.397,93.475, 2.008, 2.306, 2.849,201.821,981.775,282.824,244.415,275.287,302.050, 1.398, 0.431, 0.262, 0.598, 1.269, 0.329, 0.366, 0.351,,, 2.216, 2.237, 0.401, 2.147, 4.999, 1.400, 4.336,-66.404,-63.369, 0.863,-3.062, 2.550,-1.008,-1.714, 0.705,307.869,-2.892,-5.249, 7.465,-1.705, 4.279, 0.041,340.925,-0.007, 0.037, 1.383, 0.165,-1.270,-2.228,24,24
2016-01-30,-0.028,-0.070, 3.099, 3.094,81.234,78.912, 4.863, 5.688, 7.622,144.446,971.212,256.188,214.000,264.537,303.096, 1.454, 0.367, 0.314, 0.647, 1.425, 0.425, 0.436, 0.388,,, 2.224, 2.224, 0.404, 2.144, 5.020, 1.945, 4.679,-66.404,-63.369, 0.834,-2.792,22.013,-2.758,-2.531, 0.504,306.095,15.693,-7.432, 7.861,-2.111,16.609, 0.180,343.110,-0.009, 0.000, 1.722, 1.223,-0.800,-0.028,24,24
2016-01-31,-3.209,-3.162, 2.776, 2.793,92.756,89.870, 3.164, 3.540, 5.224,163.979,970.998,223.236,184.957,257.239,295.512, 0.664,-0.027, 0.019, 0.531, 1.361, 0.383, 0.326, 0.424,,, 2.225, 2.225, 0.402, 2.146, 5.009,-0.851, 1.661,-66.404,-63.369, 0.828,-4.480, 8.156,-1.210,-0.380, 0.517,300.350, 0.439,-6.681,13.068,-3.395, 1.487, 0.015,345.988,-0.009, 0.000, 0.334, 0.326,-1.620,-3.209,24,24
2016-02-01, 0.408, 0.462, 2.883, 2.879,72.532,70.919, 2.410, 2.683, 3.742,132.888,984.246,298.025,243.016,236.808,297.524, 1.462, 0.207, 0.152, 0.593, 1.313, 0.328, 0.343, 0.452,,, 2.234, 2.231, 0.394, 2.154, 5.031, 3.602, 6.880,-66.404,-63.369, 0.814,-4.016,16.422,-0.832,-1.996, 0.128,301.157,14.379,-2.433, 9.885,-3.240,12.327, 0.127,347.174,-0.003, 0.000, 0.570, 0.570,-0.880, 0.408,24,24
2016-02-02, 1.184, 1.233, 3.242, 3.262,77.903,76.719, 2.252, 2.585, 3.848,195.271,992.650,245.120,197.196,272.782,305.385, 2.216, 0.484, 0.482, 0.738, 1.479, 0.290, 0.341, 0.396,,, 2.244, 2.242, 0.382, 2.166, 5.026, 4.414, 7.307,-66.404,-63.369, 0.804,-2.132,13.505,-0.948,-3.637, 0.595,308.652,12.070,-2.012, 5.983,-1.548,30.432, 0.322,351.886,-0.003, 0.000, 2.230, 1.622, 0.070, 1.184,24,24
2016-02-03, 3.448, 3.510, 3.342, 3.337,67.915,65.229, 5.020, 6.097, 8.045,271.950,987.296,222.047,178.172,292.552,311.865, 2.209, 0.538, 0.715, 0.741, 1.362, 0.350, 0.282, 0.366,,, 2.257, 2.257, 0.364, 2.184, 4.996, 4.703, 7.286,-66.404,-63.369, 0.802,-0.825,41.506,-9.307,-5.233, 0.709,315.573,34.499,-13.866, 0.596,-0.014,40.831, 0.440,360.871,-0.017, 0.000, 9.343, 3.988,-0.580, 3.448,24,24
2016-02-04, 4.737, 4.767, 3.464, 3.450,63.542,60.356, 6.652, 7.761,11.190,282.471,977.092,186.775,147.937,289.212,312.090, 2.066, 0.396, 0.809, 0.619, 1.412, 0.393, 0.285, 0.336,,, 2.277, 2.276, 0.344, 2.204, 5.030, 5.742, 7.951,-66.404,-63.369, 0.791,-0.771,66.796,-11.340,-3.956, 0.644,315.522,58.567,-16.701, 1.217,-0.025,56.093, 0.589,372.186,-0.021, 0.000,18.558, 4.015,-0.550, 4.737,24,24
2016-02-05, 2.480, 2.270, 2.568, 2.550,54.883,54.134,10.504,11.964,16.985,266.017,973.919,219.931,169.381,250.142,306.727, 0.692, 0.214,-0.091, 0.567, 1.162, 0.434, 0.364, 0.318,,, 2.296, 2.297, 0.323, 2.225, 5.010, 3.003, 5.778,-66.404,-63.369, 0.769,-2.047,82.909,-45.912,-0.897, 0.227,310.783,62.617,-59.336,14.122,-1.061, 4.903, 0.057,382.155,-0.075, 0.000,24.279, 2.017,-1.040, 2.480,24,24
2016-02-06,-0.454,-0.563, 2.607, 2.648,69.645,70.475, 3.326, 3.336, 5.254,161.704,985.275,235.432,180.885,242.584,300.538, 1.051,-0.895,-0.913,-0.399, 0.336, 0.332, 0.416, 0.292,,, 2.321, 2.315, 0.312, 2.236, 5.022, 2.040, 4.929,-66.404,-63.369, 0.767,-3.300,16.815,-6.809,-1.699, 0.294,302.270,16.509,-7.670,13.681,-2.995,19.640, 0.215,384.648,-0.011, 0.000,21.872, 1.571,-0.470,-0.454,24,24
2016-02-07, 0.553, 0.684, 3.244, 3.258,81.849,79.458, 4.366, 5.339, 7.478,208.717,975.758,264.668,201.457,261.042,305.910, 1.622, 0.210, 0.282, 0.363, 0.924, 0.298, 0.481, 0.290,,, 2.319, 2.321, 0.312, 2.236, 4.990, 1.975, 5.101,-66.404,-63.369, 0.761,-2.108,30.772,-3.040,-2.708, 0.407,309.733,23.524,-8.189,11.049,-1.296,39.659, 0.422,390.655,-0.010, 0.000,23.935, 2.212,-0.740, 0.553,24,24
2016-02-08, 1.274, 1.061, 3.358, 3.341,79.176,78.908, 4.363, 4.646, 6.713,226.592,969.867,260.438,201.546,245.399,308.859, 2.634, 0.657, 1.015, 0.550, 1.799, 0.357, 0.539, 0.366,,, 2.330, 2.323, 0.310, 2.238, 4.985, 4.401, 6.946,-66.404,-63.369, 0.780,-1.623,26.382,-6.615,-1.850, 0.209,311.114,22.337,-10.167,12.113,-0.994,16.353, 0.172,399.817,-0.013, 0.695,29.596, 3.088,-0.210, 1.274,24,24
2016-02-09,-2.933,-3.025, 2.957, 2.952,95.979,93.752, 3.842, 4.624, 5.387,185.504,968.631,195.335,168.743,283.300,297.443,-0.655,-0.217,-0.783,-0.162,-0.395, 0.107, 0.156, 0.157,,, 2.251, 2.302, 0.379, 2.170, 4.975,-1.710, 0.770,-66.404,-63.369, 0.875,-4.020, 5.284,-0.037, 1.113, 0.863,301.721,-8.313,-9.655,10.461,-3.101, 2.949, 0.029,402.773,-0.012, 0.558,28.338, 0.125,-2.720,-2.933,24,24
2016-02-10,-3.474,-3.466, 2.748, 2.738,94.289,90.779, 3.387, 3.630, 4.761,199.379,979.196,198.649,185.453,280.241,296.551, 0.333, 0.099, 0.205, 0.098, 0.482, 0.142, 0.125, 0.164,,, 2.161, 2.200, 0.434, 2.114, 4.974, 0.201, 2.348,-66.404,-63.369, 0.933,-4.252, 5.342,-1.099, 0.114, 0.825,298.254, 2.063,-3.147, 6.281,-3.848, 0.000, 0.000,403.170,-0.004, 0.060,26.196, 0.000,-1.840,-3.474,24,24
2016-02-11,-3.625,-3.671, 2.642, 2.644,91.615,88.762, 0.965, 1.152, 1.600,251.633,977.654,157.925,148.354,283.794,293.202, 0.339, 0.102, 0.215, 0.116, 0.516, 0.147, 0.118, 0.179,,, 2.196, 2.187, 0.440, 2.108, 4.973,-0.024, 1.893,-66.404,-63.369, 0.941,-5.012, 2.143,-0.430, 1.466, 0.885,297.672, 0.497,-1.855, 5.466,-3.980, 0.000, 0.000,403.170,-0.002, 0.061,24.212, 0.000,-3.110,-3.625,24,24
2016-02-12,-5.330,-5.442, 2.436, 2.414,97.910,92.844, 2.284, 2.594, 3.313,199.150,979.285,159.597,151.317,281.567,288.922, 0.297, 0.092, 0.182, 0.091, 0.425, 0.140, 0.093, 0.157,,, 2.175, 2.183, 0.445, 2.103, 4.965,-2.591,-0.664,-66.404,-63.369, 0.947,-6.096, 2.928,-0.680, 3.908, 0.912,292.524,-1.291,-3.473, 8.044,-5.147, 0.000, 0.000,403.170,-0.004, 0.002,22.509, 0.000,-4.600,-5.330,24,24
2016-02-13,-7.056,-7.154, 2.104, 2.092,98.272,91.833, 1.139, 1.317, 1.638,225.342,983.771,186.953,174.671,268.408,277.502, 0.273, 0.092, 0.185, 0.089, 0.423, 0.160, 0.099, 0.153,,, 2.193, 2.185, 0.435, 2.113, 4.954,-3.342,-0.965,-66.404,-63.369, 0.933,-8.912, 3.226, 0.440, 7.838, 0.787,285.392,-1.714,-2.647,10.453,-6.811, 0.000, 0.000,403.170,-0.003, 0.000,20.380, 0.000,-5.740,-7.056,24,24
2016-02-14,-11.287,-11.282, 1.505, 1.506,99.269,88.835, 0.783, 0.896, 1.233,215.492,984.002,226.565,208.984,239.785,261.592,-1.782,-0.312, 0.152, 0.095, 0.417, 0.168, 0.111, 0.159,,, 2.217, 2.192, 0.436, 2.112, 4.962,-6.685,-4.042,-66.404,-63.369, 0.923,-12.456, 0.393,-0.957, 5.820, 0.615,268.416,-1.659,-1.725,13.585,-10.860, 0.000, 0.000,403.170,-0.002, 0.163,18.022, 0.000,-7.070,-11.287,24,24
2016-02-15,-8.975,-9.000, 1.792, 1.788,98.754,90.309, 1.293, 1.492, 1.798,152.704,978.919,192.990,179.175,265.920,274.033,-0.868,-0.102, 0.122, 0.060, 0.319, 0.149, 0.091, 0.147,,, 2.184, 2.181, 0.451, 2.097, 4.946,-5.765,-3.490,-66.404,-63.369, 0.930,-9.520, 0.957,-1.063, 1.294, 0.833,278.817,-2.722,-3.286, 5.059,-8.358, 0.000, 0.000,403.170,-0.004, 0.001,15.460, 0.000,-7.250,-8.975,24,24
2016-02-16,-10.451,-10.535, 1.568, 1.553,97.341,87.508, 1.986, 2.368, 2.807,173.467,971.529,203.941,189.105,256.385,266.084,-0.272,-0.017, 0.099, 0.021, 0.258, 0.134, 0.077, 0.159,,, 2.165, 2.174, 0.448, 2.101, 4.941,-7.261,-4.979,-66.404,-63.369, 0.926,-11.512, 1.590,-2.458, 5.742, 0.770,273.077,-3.424,-5.054,10.522,-9.727, 0.000, 0.000,403.170,-0.006, 0.000,13.178, 0.000,-7.570,-10.451,24,24
2016-02-17,-10.770,-10.802, 1.401, 1.399,89.338,80.233, 1.903, 2.083, 2.566,253.646,972.108,228.713,208.440,222.989,259.364,-0.387,-0.081,-0.001,-0.023, 0.192, 0.107, 0.082, 0.174,,, 2.194, 2.184, 0.437, 2.111, 4.965,-7.731,-5.046,-66.404,-63.369, 0.911,-13.398, 7.381,-0.632, 8.540, 0.357,260.388, 5.189,-1.172,14.673,-12.857, 0.000, 0.000,403.170,-0.002, 0.000,11.237, 0.000,-7.920,-10.770,24,24
2016-02-18,-4.358,-3.800, 1.929, 2.010,69.503,65.339, 3.653, 4.320, 6.130,251.517,973.292,184.195,169.125,244.759,278.383,-0.744,-0.270,-0.243,-0.158, 0.025, 0.029, 0.028, 0.176,,, 2.186, 2.190, 0.438, 2.110, 4.988,-3.232,-0.902,-66.404,-63.369, 0.921,-7.976,27.448,-6.888,-11.061, 0.426,280.952,28.770,-5.824,-4.408,-7.968, 0.000, 0.000,403.170,-0.007, 0.000, 8.709, 0.000,-2.290,-4.358,24,24
2016-02-19, 2.717, 2.680, 3.237, 3.254,67.850,66.661, 5.430, 6.097, 8.653,267.083,970.690,122.746,114.648,286.287,307.743,-0.372,-0.185,-0.026,-0.040, 0.151, 0.060, 0.032, 0.147,,, 2.191, 2.192, 0.434, 2.114, 4.964, 3.463, 4.996,-66.404,-63.369, 0.934,-1.677,41.393,-6.938,-11.126, 0.696,311.223,36.074,-11.257,-3.726,-0.970, 5.224, 0.054,403.497,-0.014, 0.000, 6.992, 0.206,-0.670, 2.717,24,24
2016-02-20, 0.380, 0.292, 3.768, 3.772,93.350,93.535, 2.613, 2.941, 3.702,117.062,968.269,136.827,126.105,308.239,311.310, 0.298, 0.086, 0.172, 0.086, 0.389, 0.137, 0.100, 0.161,,, 2.207, 2.197, 0.434, 2.114, 4.926, 1.738, 3.563,-66.404,-63.369, 0.920,-0.935, 5.379, 1.132,-7.264, 1.000,314.758, 2.210,-1.586, 1.972,-0.191, 6.858, 0.074,405.044,-0.002, 0.177, 6.028, 0.640,-0.680, 0.380,24,24
2016-02-21,-1.501,-1.563, 3.281, 3.260,94.317,92.751, 3.366, 3.890, 4.834,149.008,968.408,189.292,172.865,283.801,304.983, 0.274, 0.089, 0.186, 0.100, 0.433, 0.149, 0.125, 0.168,,, 2.183, 2.180, 0.451, 2.097, 4.957, 1.003, 3.095,-66.404,-63.369, 0.913,-2.413, 4.243,-1.312,-1.737, 0.793,305.908, 1.533,-3.242, 7.771,-2.132, 0.000, 0.000,406.230,-0.004, 0.203, 4.812, 0.356,-0.960,-1.501,24,24
2016-02-22,-2.122,-2.111, 3.202, 3.209,96.957,95.113, 1.123, 1.284, 1.665,158.662,969.775,144.787,133.697,293.520,303.466, 0.249, 0.086, 0.187, 0.102, 0.420, 0.147, 0.131, 0.170,,, 2.159, 2.164, 0.469, 2.079, 4.948, 0.944, 2.549,-66.404,-63.369, 0.925,-2.655, 0.786,-0.437,-2.953, 0.947,304.780, 0.061,-0.977, 2.328,-2.394, 1.107, 0.011,406.314,-0.001, 0.149, 3.815, 0.007,-0.390,-2.122,24,24
2016-02-23,-3.461,-3.632, 2.898, 2.860,97.886,94.589, 4.341, 5.287, 6.215,133.263,969.385,130.370,122.684,292.524,297.417, 0.156, 0.086, 0.141, 0.093, 0.324, 0.137, 0.106, 0.144,,, 2.154, 2.156, 0.484, 2.064, 4.909,-2.449,-0.684,-66.404,-63.369, 0.943,-4.216, 4.501,-1.374, 3.139, 0.965,298.927,-1.498,-5.024, 5.708,-3.697, 0.000, 0.000,406.500,-0.006, 1.010, 3.003, 0.000,-1.950,-3.461,24,24
2016-02-24,-5.239,-5.241, 2.460, 2.457,97.893,92.889, 4.896, 5.637, 7.242,208.567,976.087,127.073,119.905,283.080,288.591,-0.426,-0.019, 0.040,-0.003, 0.101, 0.075, 0.052, 0.115,,, 2.014, 2.082, 0.582, 1.966, 4.938,-4.061,-2.388,-66.404,-63.369, 0.942,-6.060, 7.944,-0.851, 1.423, 0.931,290.993, 1.809,-4.365, 3.290,-5.497, 0.000, 0.000,406.500,-0.005, 0.008, 2.419, 0.000,-5.280,-5.239,24,24
2016-02-25,-5.502,-5.507, 2.381, 2.376,97.650,92.382, 2.750, 2.949, 4.283,164.188,984.973,160.700,148.772,275.130,288.049,-0.396,-0.124,-0.024,-0.048, 0.068, 0.040, 0.016, 0.107,,, 2.032, 2.036, 0.573, 1.975, 4.930,-3.366,-1.199,-66.404,-63.369, 0.925,-6.182, 3.632,-1.019, 0.500, 0.840,289.934, 1.562,-2.284, 3.652,-5.743, 0.000, 0.000,406.500,-0.003, 0.000, 1.662, 0.000,-4.480,-5.502,24,24
2016-02-26,-6.299,-6.366, 2.225, 2.216,97.794,91.931, 1.268, 1.517, 2.406,213.958,987.169,172.458,158.156,259.314,283.184,-0.191,-0.037, 0.039, 0.007, 0.166, 0.078, 0.048, 0.112,,, 2.055, 2.051, 0.561, 1.987, 4.913,-3.270,-1.327,-66.404,-63.369, 0.918,-7.391, 2.255,-0.140, 3.613, 0.667,282.664, 2.131,-0.332, 7.713,-7.434, 0.000, 0.000,406.500,-0.000, 0.000, 0.718, 0.000,-5.310,-6.299,24,24
2016-02-27,-6.648,-6.582, 2.142, 2.155,96.564,90.519, 2.446, 2.805, 3.662,126.496,986.796,137.600,126.474,266.718,279.885,-0.155,-0.005, 0.063, 0.028, 0.187, 0.083, 0.060, 0.113,,, 2.058, 2.059, 0.559, 1.989, 4.922,-5.556,-3.752,-66.404,-63.369, 0.918,-8.041, 6.512, 0.423, 0.836, 0.779,283.124, 3.473,-1.320, 2.637,-7.349, 0.000, 0.000,406.500,-0.002, 0.000, 0.020, 0.000,-5.800,-6.648,24,24
2016-02-28,-6.094,-6.272, 2.286, 2.258,98.592,92.793, 2.131, 2.480, 3.204,98.642,985.746,174.389,159.012,259.207,283.094,-0.219,-0.044, 0.038,-0.004, 0.149, 0.058, 0.038, 0.112,,, 2.070, 2.061, 0.556, 1.992, 4.922,-3.774,-1.640,-66.404,-63.369, 0.911,-7.628, 4.295,-0.090, 4.910, 0.652,283.134, 2.914,-0.750, 7.556,-7.342, 0.000, 0.000,406.500,-0.001, 0.000, 0.000, 0.000,-5.330,-6.094,24,24
2016-02-29,-4.343,-3.946, 2.341, 2.407,85.340,81.548, 1.822, 2.032, 3.235,147.700,989.015,154.196,138.627,264.374,285.752,-0.296,-0.071, 0.011,-0.023, 0.116, 0.046, 0.018, 0.108,,, 2.074, 2.068, 0.547, 2.001, 4.947,-2.154,-0.287,-66.404,-63.369, 0.897,-6.325, 7.015,-0.737,-10.220, 0.668,286.510, 7.433,-0.236,-3.055,-6.595, 0.000, 0.000,406.500,-0.000, 0.000, 0.000, 0.000,-1.360,-4.343,24,24
2016-03-01, 5.269, 5.287, 4.191, 4.209,75.255,72.213, 4.273, 4.931, 8.306,198.596,980.910,130.226,114.219,313.795,312.582, 0.109, 0.023, 0.135, 0.060, 0.346, 0.103, 0.084, 0.136,,, 2.144, 2.117, 0.461, 2.087, 4.920, 6.658, 8.278,-66.404,-63.369, 0.875,-0.685,53.063,12.153,-9.462, 0.864,314.487,50.270, 8.628, 1.388,-0.251,73.176, 0.785,417.457, 0.000, 0.000, 8.555, 3.063,-0.360, 5.269,24,24
2016-03-02,-1.235,-1.133, 3.320, 3.305,94.910,92.591, 1.810, 2.370, 3.459,222.696,989.223,141.147,122.893,265.491,298.665, 0.244, 0.101, 0.210, 0.116, 0.467, 0.145, 0.127, 0.144,,, 2.186, 2.185, 0.425, 2.123, 4.944, 0.481, 2.413,-66.404,-63.369, 0.869,-3.761, 9.717, 2.125,-2.063, 0.577,304.173, 5.449,-0.861,15.592,-2.539, 1.175, 0.012,425.416,-0.000, 0.000, 9.895, 0.715,-1.020,-1.235,24,24
2016-03-03, 5.904, 5.779, 3.690, 3.704,63.100,60.746, 4.574, 4.848, 9.358,260.562,977.640,124.003,106.423,290.825,311.965, 0.268, 0.137, 0.222, 0.140, 0.489, 0.161, 0.138, 0.144,,, 2.207, 2.205, 0.408, 2.140, 4.942, 6.718, 8.196,-66.404,-63.369, 0.856,-0.769,47.508, 0.793,-7.592, 0.628,315.398,43.488,-2.729, 0.792,-0.052,35.174, 0.373,431.057,-0.006, 0.000,13.553, 3.473,-0.510, 5.904,24,24
2016-03-04,-0.409,-0.647, 3.156, 3.088,83.874,82.529, 2.889, 3.343, 4.572,125.913,976.762,166.595,138.781,247.074,302.577, 0.287, 0.112, 0.221, 0.177, 0.583, 0.180, 0.155, 0.144,,, 2.222, 2.220, 0.400, 2.148, 4.932, 0.584, 2.188,-66.404,-63.369, 0.833,-3.178,13.852,-1.461, 1.840, 0.275,301.653,13.274,-2.023,19.043,-3.100, 0.000, 0.000,434.570,-0.002, 0.128,13.806, 1.362,-0.870,-0.409,24,24
2016-03-05,-5.326,-5.343, 2.247, 2.272,89.225,85.643, 1.796, 2.016, 2.836,141.108,978.254,126.210,108.215,248.603,281.651,-0.659,-0.074, 0.173, 0.116, 0.330, 0.112, 0.061, 0.126,,, 2.226, 2.223, 0.412, 2.136, 4.929,-3.634,-2.128,-66.404,-63.369, 0.864,-7.605, 5.130,-0.853, 3.054, 0.536,284.606, 3.223,-2.194,13.849,-7.047, 0.000, 0.000,434.570,-0.003, 0.417, 9.230, 0.000,-3.000,-5.326,24,24
2016-03-06,-6.195,-6.484, 2.268, 2.217,97.607,91.577, 1.933, 2.189, 2.666,199.888,977.544,167.181,152.517,267.319,278.789,-0.962,-0.387,-0.138,-0.132,-0.095,-0.136,-0.245, 0.097,,, 2.160, 2.187, 0.454, 2.094, 4.884,-3.977,-1.894,-66.404,-63.369, 0.917,-8.880, 6.492, 1.115,12.306, 0.733,287.077,-2.694,-3.959,13.869,-6.429, 0.000, 0.000,434.570,-0.005, 0.007, 6.617, 0.000,-4.890,-6.195,24,24
2016-03-07,-7.793,-7.755, 1.980, 1.984,96.589,89.437, 3.330, 4.020, 5.104,182.308,973.002,114.459,104.987,269.725,276.887,-1.704,-0.629,-0.394,-0.331,-0.326,-0.286,-0.429, 0.061,,, 2.162, 2.175, 0.433, 2.115, 4.880,-6.622,-5.081,-66.404,-63.369, 0.915,-8.568, 3.661,-2.903,-0.665, 0.866,282.132,-2.016,-5.941, 9.975,-7.573, 0.000, 0.000,434.570,-0.007, 0.000, 4.247, 0.000,-5.320,-7.793,24,24
2016-03-08,-11.810,-12.094, 1.352, 1.324,95.968,85.428, 3.043, 3.293, 4.555,188.417,981.229,148.808,134.493,227.517,260.586,-2.382,-1.153,-1.250,-0.881,-1.133,-0.954,-1.282,-0.411,,, 2.215, 2.203, 0.407, 2.141, 4.872,-9.596,-7.711,-66.404,-63.369, 0.903,-13.175, 3.468,-2.694,13.299, 0.444,259.952, 1.428,-3.540,22.585,-12.955, 0.000, 0.000,434.570,-0.005, 0.049, 1.690, 0.000,-10.470,-11.810,24,24
2016-03-09,-13.911,-13.808, 1.177, 1.187,99.006,86.396, 1.194, 1.362, 2.048,235.696,981.235,122.796,112.435,236.593,253.344,-4.392,-2.275,-2.355,-1.896,-2.420,-1.988,-2.522,-1.412,,, 2.215, 2.215, 0.411, 2.137, 4.889,-11.691,-9.802,-66.404,-63.369, 0.925,-14.589, 1.525,-0.916, 5.046, 0.658,256.885,-0.418,-1.583,11.688,-13.741, 0.000, 0.000,434.570,-0.002, 0.068, 0.025, 0.000,-10.380,-13.911,24,24
2016-03-10,-14.113,-14.148, 1.130, 1.127,98.663,85.755, 1.933, 2.394, 2.981,133.871,977.681,91.121,86.556,252.529,252.813,-5.138,-3.077,-3.306,-2.745,-3.345,-2.864,-3.320,-2.160,,, 2.206, 2.209, 0.416, 2.132, 4.864,-12.296,-10.966,-66.404,-63.369, 0.950,-14.681, 1.256,-2.088, 5.312, 0.861,258.666,-4.072,-4.341, 8.628,-13.284, 0.000, 0.000,434.570,-0.005, 0.380, 0.000, 0.000,-12.200,-14.113,24,24
2016-03-11,-15.242,-15.236, 1.008, 1.008,97.061,83.386, 4.620, 5.269, 6.815,207.392,970.046,110.273,103.920,236.387,248.468,-5.555,-3.702,-3.753,-3.482,-4.061,-3.445,-3.687,-2.633,,, 2.156, 2.190, 0.450, 2.098, 4.865,-14.043,-12.199,-66.404,-63.369, 0.938,-15.888, 5.785,-3.745, 6.141, 0.703,250.097, 2.259,-4.861,10.289,-15.443, 0.000, 0.000,434.570,-0.006, 0.270, 0.000, 0.000,-14.430,-15.242,24,24
2016-03-12,-16.934,-17.240, 0.872, 0.853,96.594,81.733, 1.413, 1.458, 2.292,235.567,977.671,122.993,114.842,209.918,232.264,-5.414,-3.775,-3.673,-3.670,-4.147,-3.553,-3.857,-2.861,,, 2.153, 2.153, 0.475, 2.073, 4.859,-14.346,-12.565,-66.404,-63.369, 0.935,-20.765, 6.582,-0.011,17.455, 0.422,235.802, 2.774,-0.705,17.194,-19.236, 0.000, 0.000,434.570,-0.001, 0.100, 0.000, 0.000,-15.380,-16.934,24,24
2016-03-13,-17.840,-17.617, 0.823, 0.836,98.606,82.637, 1.290, 1.519, 1.996,234.254,979.067,90.723,84.833,233.910,237.925,-5.426,-3.853,-3.719,-3.745,-4.138,-3.646,-3.963,-3.007,,, 2.134, 2.142, 0.485, 2.063, 4.848,-16.474,-15.072,-66.404,-63.369, 0.935,-18.281, 1.215,-1.109,-1.887, 0.789,241.863,-0.295,-1.569, 2.540,-17.632, 0.000, 0.000,434.570,-0.002, 0.000, 0.000, 0.000,-14.670,-17.840,24,24
2016-03-14,-16.757,-17.019, 0.858, 0.844,95.547,81.024, 1.146, 1.300, 1.952,239.871,979.629,127.108,118.533,214.108,238.834,-5.165,-3.876,-3.749,-3.756,-4.032,-3.645,-3.896,-3.089,,, 2.145, 2.137, 0.481, 2.066, 4.855,-14.547,-12.732,-66.404,-63.369, 0.932,-18.897, 3.880,-0.365,10.736, 0.465,237.318, 3.701,-0.304,13.094,-18.834, 0.000, 0.000,434.570,-0.000, 0.000, 0.000, 0.000,-15.700,-16.757,24,24
2016-03-15,-19.045,-18.871, 0.746, 0.757,98.956,82.093, 1.929, 2.216, 2.933,219.992,976.990,99.675,93.477,225.358,232.584,-5.365,-3.965,-3.846,-3.841,-4.100,-3.763,-4.038,-3.188,,, 2.140, 2.140, 0.483, 2.065, 4.859,-17.970,-16.227,-66.404,-63.369, 0.939,-19.885, 2.162,-1.524, 1.550, 0.716,236.425, 0.983,-1.705, 4.640,-19.086, 0.000, 0.000,434.570,-0.002, 0.000, 0.000, 0.000,-14.430,-19.045,24,24
2016-03-16,-17.517,-17.482, 0.833, 0.837,98.713,83.108, 2.303, 2.687, 3.605,216.375,969.758,89.509,83.042,229.042,237.552,-5.511,-4.171,-4.022,-4.073,-4.362,-3.999,-4.250,-3.410,,, 2.134, 2.137, 0.484, 2.064, 4.849,-16.644,-15.126,-66.404,-63.369, 0.925,-18.757, 3.810,-1.438, 3.579, 0.695,240.038, 1.435,-2.071, 5.173,-18.086, 0.000, 0.000,434.570,-0.003, 0.000, 0.000, 0.000,-15.990,-17.517,24,24
2016-03-17,-15.690,-15.746, 0.994, 0.989,97.213,83.130, 2.220, 2.448, 3.670,202.287,968.860,135.138,125.845,215.571,234.582,-5.655,-4.343,-4.209,-4.259,-4.575,-4.145,-4.425,-3.598,,, 2.140, 2.134, 0.485, 2.063, 4.856,-14.261,-12.411,-66.404,-63.369, 0.930,-19.725,12.312, 0.911, 6.736, 0.453,239.896, 8.049, 0.148, 6.450,-18.129, 0.000, 0.000,434.570, 0.000, 0.000, 0.000, 0.000,-12.440,-15.690,24,24
2016-03-18,-16.056,-16.220, 1.000, 0.992,97.900,83.621, 0.910, 1.049, 1.482,253.967,978.869,95.343,90.575,226.934,238.179,-6.012,-4.612,-4.508,-4.519,-4.846,-4.365,-4.653,-3.806,,, 2.138, 2.135, 0.487, 2.061, 4.809,-14.521,-12.977,-66.404,-63.369, 0.950,-18.852, 4.495, 0.091, 4.074, 0.619,239.834, 2.847,-0.048, 6.100,-18.178, 0.000, 0.000,434.570, 0.000, 0.075, 0.000, 0.000,-10.120,-16.056,24,24
2016-03-19,-22.712,-22.555, 0.523, 0.533,98.793,79.061, 0.756, 0.972, 1.208,227.737,980.606,79.212,75.251,219.496,219.217,-6.541,-4.952,-4.864,-4.831,-5.186,-4.660,-4.971,-4.086,,, 2.139, 2.130, 0.493, 2.055, 4.840,-20.869,-19.313,-66.404,-63.369, 0.950,-23.556, 0.408,-0.840, 6.940, 0.792,227.904,-3.537,-1.715, 8.412,-21.390, 0.000, 0.000,434.570,-0.002, 0.000, 0.000, 0.000,-18.390,-22.712,24,24
